,ID,Year,Zip Code,City,Returns,CA AGI,Avg Income
8888,9103,2014,94518,Concord,"12,993","917,372,015",70605.1
8887,9193,2014,95608,Carmichael,"26,368","1,843,878,831",69928.66
9811,9181,2014,91310,Castaic,101,"5,146,239",50952.86
8886,8929,2014,92028,Fallbrook,"19,987","1,171,764,337",58626.32
9810,8226,2014,91951,National City,543,"20,081,547",36982.59
9809,8159,2014,94612,Oakland,"7,707","430,722,490",55887.18
8885,9172,2014,93430,Cayucos,"1,524","112,500,043",73818.93
8470,8997,2014,95714,Dutch Flat,157,"9,265,813",59017.92
8892,9406,2014,93421,Arroyo Grande,756,"47,110,571",62315.57
8883,8976,2014,95317,El Nido,342,"24,415,795",71391.21
8882,9242,2014,93504,California City,232,"11,842,923",51047.08
8792,9017,2014,96024,Douglas City,304,"12,638,281",41573.29
9807,9146,2014,91915,Chula Vista,"10,885","785,619,328",72174.49
8881,8897,2014,95436,Forestville,"2,688","152,366,332",56683.9
8880,9045,2014,95017,Davenport,425,"31,047,785",73053.61
9806,8174,2014,90651,Norwalk,369,"14,422,885",39086.41
9814,8441,2014,90002,Los Angeles,"18,092","462,236,749",25549.23
9805,8932,2014,94534,Fairfield,"17,272","1,504,540,288",87108.63
9804,8937,2014,95501,Eureka,"8,206","321,901,000",39227.52
8793,9223,2014,91906,Campo,"1,270","60,204,950",47405.47
9803,8569,2014,92607,Laguna Niguel,513,"27,916,944",54418.99
8879,9374,2014,93305,Bakersfield,"11,181","361,091,711",32295.12
9815,8270,2014,96065,Montgomery Creek,133,"5,680,676",42711.85
8878,9108,2014,90224,Compton,412,"15,637,490",37955.07
9800,9395,2014,95602,Auburn,"7,876","601,542,769",76376.68
9799,8290,2014,95353,Modesto,366,"28,008,229",76525.22
8877,9061,2014,90231,Culver City,480,"27,506,370",57304.94
8875,8485,2014,90832,Long Beach,70,"5,835,576",83365.37
8874,9425,2014,94509,Antioch,"26,470","1,225,463,657",46296.32
9802,8882,2014,94539,Fremont,"22,483","3,794,561,169",168774.68
9790,8502,2014,93438,Lompoc,577,"22,756,676",39439.65
8857,9304,2014,92226,Blythe,688,"30,565,520",44426.63
9793,8337,2014,93251,Mc Kittrick,83,"4,277,991",51542.06
8826,8225,2014,91950,National City,"24,193","793,968,880",32818.12
9773,8668,2014,92203,Indio,"11,094","681,106,630",61394.14
8827,8357,2014,90266,Manhattan Beach,"17,501","4,553,400,553",260179.45
9774,8470,2014,90003,Los Angeles,"24,971","606,238,383",24277.7
8829,8458,2014,90068,Los Angeles,"12,008","1,340,437,847",111628.73
9777,9047,2014,94526,Danville,"15,967","2,752,246,966",172370.95
8809,9139,2014,95621,Citrus Heights,"18,809","827,522,105",43996.07
9778,8899,2014,95942,Forest Ranch,587,"35,171,633",59917.6
8830,9225,2014,95011,CampBell,716,"54,090,145",75544.9
8807,8562,2014,92532,LakeElsinore,"8,564","505,503,905",59026.61
8832,8443,2014,90022,Los Angeles,"26,145","791,743,683",30282.8
8833,9357,2014,92312,Barstow,546,"25,747,791",47157.13
9779,8191,2014,91602,North Hollywood,"11,099","986,831,309",88911.73
9780,8455,2014,90004,Los Angeles,"27,294","1,574,482,337",57686.02
8834,8384,2014,96055,Los Molinos,"1,344","116,046,724",86344.29
8825,8463,2014,90041,Los Angeles,"12,786","783,320,514",61263.92
8811,8267,2014,93020,Moorpark,304,"14,727,120",48444.47
8824,8678,2014,95547,Hydesville,525,"31,248,720",59521.37
9770,8964,2014,95758,ElkGrove,"26,689","1,675,654,454",62784.46
9769,9112,2014,95310,Columbia,"1,035","48,606,762",46963.06
8459,9341,2014,94704,Berkeley,"6,102","327,650,147",53695.53
8814,8579,2014,92247,La Quinta,623,"37,640,286",60417.79
8816,8152,2014,94618,Oakland,"8,592","1,558,277,704",181363.79
8818,9255,2014,95527,Burnt Ranch,114,"4,119,074",36132.23
8819,9393,2014,95603,Auburn,"11,954","809,695,439",67734.27
8473,8779,2014,95443,Glenhaven,78,"2,958,205",37925.71
9772,9114,2014,95613,Coloma,226,"13,566,124",60027.1
8812,8394,2014,90089,Los Angeles,175,"8,852,946",50588.26
8820,8416,2014,90001,Los Angeles,"20,606","513,153,624",24903.12
8472,8484,2014,90809,Long Beach,498,"25,612,777",51431.28
8821,9000,2014,95937,Dunnigan,539,"27,410,913",50855.13
8823,8658,2014,90308,Inglewood,184,"7,319,451",39779.62
9768,8850,2014,93779,Fresno,58,"3,688,060",63587.24
8835,8603,2014,91214,La Crescenta,"14,164","1,170,020,393",82605.22
8836,8157,2014,94619,Oakland,"11,993","931,197,971",77645.12
8837,9071,2014,91724,CoVina,"12,117","733,854,613",60564.05
9789,8803,2014,96034,Gazelle,134,"4,782,835",35692.8
8849,8812,2014,92841,Garden Grove,"14,768","607,858,957",41160.55
8805,8811,2014,92844,Garden Grove,"10,381","364,760,820",35137.35
8850,8697,2014,92548,Homeland,"2,244","73,683,242",32835.67
8851,8944,2014,92030,Escondido,649,"2,708,265",4172.98
9788,8309,2014,96062,Millville,460,"29,501,961",64134.7
8804,8284,2014,95245,Mokelumne Hill,718,"40,867,344",56918.31
8852,9076,2014,95311,Coulterville,690,"27,545,416",39920.89
8846,8421,2014,90038,Los Angeles,"13,003","514,952,793",39602.61
8853,8236,2014,94040,Mountain View,"16,450","2,511,597,764",152680.72
8854,9457,2014,91901,Alpine,"7,121","562,710,750",79021.31
8815,9352,2014,96129,Beckwourth,83,"3,664,986",44156.46
9791,8541,2014,94939,Larkspur,"3,692","782,305,238",211891.99
8855,8352,2014,92518,March Air Reserve Base,443,"34,484,959",77844.15
8856,9350,2014,90202,Bell Gardens,219,"18,098,093",82639.69
8847,8680,2014,93234,Huron,"2,475","64,902,962",26223.42
9787,8409,2014,90029,Los Angeles,"16,565","523,396,518",31596.53
9781,9213,2014,94516,Canyon,127,"7,066,784",55643.97
8896,9013,2014,90239,Downey,321,"16,374,072",51009.57
8838,8399,2014,90032,Los Angeles,"19,081","719,510,843",37708.24
8471,9060,2014,90230,Culver City,"15,703","1,223,756,019",77931.35
9767,9404,2014,90702,Artesia,288,"29,705,271",103143.3
8839,8211,2014,95360,Newman,"4,615","193,597,965",41949.72
9782,8177,2014,91328,Northridge,213,"16,974,659",79693.23
8840,8531,2014,93244,Lemon Cove,201,"15,791,141",78562.89
8842,8663,2014,90307,Inglewood,64,"2,605,912",40717.38
9766,8739,2014,93230,Hanford,"23,341","1,167,726,712",50028.99
8843,9093,2014,92881,Corona,"12,388","982,012,586",79271.28
9785,9097,2014,95228,Copperopolis,"1,746","103,656,235",59367.83
9786,9252,2014,95920,Butte City,121,"10,671,542",88194.56
8806,9149,2014,93925,Chualar,768,"36,717,452",47809.18
8844,8590,2014,91941,La Mesa,"14,828","1,093,319,254",73733.43
8845,8829,2014,93718,Fresno,20,"822,489",41124.45
8841,8268,2014,91020,Montrose,"3,651","211,580,849",57951.48
8925,8880,2014,94536,Fremont,"31,685","2,960,149,218",93424.31
8898,9325,2014,90211,Beverly Hills,"5,639","1,593,461,964",282578.82
8979,8993,2014,92650,East Irvine,43,"5,808,971",135092.35
8980,8475,2014,90064,Los Angeles,"14,599","1,759,436,718",120517.62
8468,8498,2014,90805,Long Beach,"38,103","1,326,622,473",34816.75
9850,8867,2014,93717,Fresno,24,"2,355,601",98150.04
8982,9125,2014,95425,Cloverdale,"4,989","275,696,174",55260.81
8983,9163,2014,91311,Chatsworth,"18,293","1,419,242,910",77583.93
9851,8365,2014,93637,Madera,"14,576","643,844,539",44171.55
8984,8436,2014,90035,Los Angeles,"14,356","1,305,494,910",90937.23
9852,9312,2014,94512,Birds Landing,39,"3,439,568",88194.05
8985,8375,2014,92356,Lucerne Valley,"1,672","53,787,757",32169.71
9854,8951,2014,91426,Encino,271,"8,401,137",31000.51
8986,9257,2014,94011,Burlingame,559,"482,739,819",863577.49
9855,8438,2014,90049,Los Angeles,"19,189","5,787,945,714",301628.31
9856,9267,2014,91505,Burbank,"16,592","1,216,263,592",73304.22
9857,9284,2014,92821,Brea,"18,317","1,338,754,842",73088.11
9858,8302,2014,91346,Mission Hills,215,"8,855,066",41186.35
9849,9196,2014,93923,Carmel,"5,088","720,633,290",141633.9
9848,8233,2014,92563,Murrieta,"23,946","1,398,197,067",58389.59
8990,8670,2014,92201,Indio,"22,963","840,054,649",36582.97
9847,8687,2014,92646,Huntington Beach,"28,436","2,291,904,074",80598.68
8963,9361,2014,95914,Bangor,343,"14,208,818",41425.13
8964,9230,2014,95709,Camino,"2,159","141,130,463",65368.44
9842,8497,2014,90801,Long Beach,783,"38,288,944",48900.31
8965,9178,2014,94552,Castro Valley,"6,946","869,007,593",125109.07
9843,9460,2014,92656,Aliso Viejo,"24,008","2,173,233,367",90521.22
8966,8908,2014,92334,Fontana,713,"28,556,685",40051.45
9844,8700,2014,95023,Hollister,"21,444","1,297,799,400",60520.4
8967,8833,2014,93775,Fresno,49,"7,458,432",152212.9
8968,9346,2014,94002,Belmont,"13,384","1,930,330,883",144226.75
8970,8702,2014,92347,Hinkley,259,"8,368,017",32308.95
8971,9279,2014,95526,Bridgeville,155,"5,892,818",38018.18
8972,9432,2014,92814,Anaheim,282,"10,074,070",35723.65
8976,9442,2014,92807,Anaheim,"17,623","1,623,097,324",92101.08
8977,8861,2014,93729,Fresno,840,"72,439,302",86237.26
8978,8607,2014,95550,Korbel,54,"1,364,200",25262.96
9859,8451,2014,90046,Los Angeles,"27,805","2,296,972,800",82610.06
9861,9150,2014,93610,Chowchilla,"5,791","315,520,881",54484.7
9817,9065,2014,93432,Creston,624,"39,540,176",63365.67
9007,8307,2014,95035,Milpitas,"33,608","2,903,897,871",86404.96
9011,9272,2014,93427,Buellton,"2,854","184,416,215",64616.75
9869,8583,2014,91746,La Puente,"13,149","561,966,539",42738.35
9012,9215,2014,93519,Cantil,10,"267,901",26790.1
9870,8984,2014,92243,El Centro,"17,001","753,411,769",44315.73
9013,9262,2014,91503,Burbank,285,"18,774,626",65875.88
9014,9378,2014,93383,Bakersfield,109,"4,453,571",40858.45
9871,8561,2014,92630,LakeForest,"29,966","2,059,763,176",68736.67
9015,8876,2014,93707,Fresno,41,"1,590,908",38802.63
9016,9131,2014,95422,ClearLake,"3,735","113,244,077",30319.7
9017,8554,2014,90714,Lakewood,415,"23,026,074",55484.52
9019,8160,2014,94603,Oakland,"13,664","488,212,603",35729.85
9022,9247,2014,91302,Calabasas,"12,322","2,931,490,386",237907.03
8462,8252,2014,93443,Morro Bay,601,"28,022,833",46627.01
9872,8187,2014,91616,North Hollywood,35,"1,039,148",29689.94
8465,8630,2014,92036,Julian,"1,502","89,860,054",59826.93
9008,8766,2014,95746,Granite Bay,"10,174","1,848,172,749",181656.45
9867,9431,2014,96007,Anderson,"8,259","336,751,122",40773.84
8992,8893,2014,95538,Fort Dick,178,"13,480,160",75731.24
9866,8466,2014,90009,Los Angeles,"1,100","60,685,410",55168.55
8993,8729,2014,96041,Hayfork,660,"26,281,111",39819.87
8994,8848,2014,93709,Fresno,49,"1,898,049",38735.69
8995,9240,2014,92320,Calimesa,"3,589","183,338,291",51083.39
8996,9385,2014,93301,Bakersfield,"4,602","245,412,243",53327.3
9862,8771,2014,95944,Goodyears Bar,15,"590,356",39357.07
8998,9025,2014,94929,Dillon Beach,124,"10,984,980",88588.55
8999,9294,2014,93596,Boron,75,"3,019,849",40264.65
9000,9421,2014,92308,Apple Valley,"14,330","681,885,718",47584.49
9001,9410,2014,93202,Armona,"1,441","47,048,174",32649.67
9863,8903,2014,92610,Foothill Ranch,"5,081","554,831,496",109197.3
9865,8598,2014,90631,La Habra,"30,793","1,819,102,919",59075.21
9002,8468,2014,90030,Los Angeles,82,"3,783,380",46138.78
9003,8801,2014,96035,Gerber,"1,068","37,105,341",34742.83
9004,9099,2014,94520,Concord,"16,532","612,255,786",37034.59
9006,9168,2014,92322,Cedarpines Park,241,"10,297,915",42729.94
8962,8644,2014,92618,Irvine,"13,284","1,491,758,225",112297.37
8961,8612,2014,95548,Klamath,280,"8,710,637",31109.42
9841,8835,2014,93706,Fresno,"11,716","354,950,785",30296.24
8916,8580,2014,92248,La Quinta,622,"28,790,000",46286.17
8917,8426,2014,90043,Los Angeles,"19,820","869,564,483",43873.08
8918,8939,2014,95503,Eureka,"9,089","477,503,060",52536.37
8919,8172,2014,94949,Novato,"8,559","855,007,118",99895.68
9820,8397,2014,90095,Los Angeles,43,"4,416,618",102712.05
8922,8288,2014,95357,Modesto,"5,286","317,244,847",60016.05
8923,8316,2014,95345,Midpines,339,"14,269,915",42094.14
8924,8966,2014,95759,ElkGrove,699,"40,020,505",57253.94
8458,8289,2014,95358,Modesto,"11,377","528,600,083",46462.17
8926,8184,2014,91603,North Hollywood,299,"12,315,358",41188.49
9821,8584,2014,90623,La Palma,"7,420","506,706,416",68289.27
9822,8661,2014,90304,Inglewood,"11,020","320,374,879",29072.13
9823,8358,2014,95459,ManChester,198,"8,695,966",43919.02
8927,9389,2014,93424,Avila Beach,725,"68,461,488",94429.64
8929,8243,2014,92561,Mountain Center,572,"37,521,850",65597.64
9824,8818,2014,95439,Fulton,453,"26,820,795",59207.05
8461,8911,2014,96029,Flournoy,77,"3,214,754",41750.05
9819,8386,2014,95032,Los Gatos,"13,137","2,637,451,525",200765.13
8960,9310,2014,93515,Bishop,502,"29,087,060",57942.35
8915,8781,2014,91740,Glendora,"11,731","662,812,118",56500.91
8899,8179,2014,91327,Northridge,262,"18,685,518",71318.77
8900,8189,2014,91601,North Hollywood,"19,222","831,798,131",43273.24
8901,9368,2014,93304,Bakersfield,"17,201","544,212,718",31638.43
8902,8749,2014,93434,Guadalupe,"2,894","97,174,440",33577.9
9818,8529,2014,91945,Lemon Grove,"11,344","483,605,562",42630.96
8903,8311,2014,94941,Mill Valley,"14,965","3,450,569,125",230575.95
8905,8971,2014,92609,El Toro,444,"20,949,992",47184.67
8906,8712,2014,94547,Hercules,"12,102","876,090,842",72392.24
8907,8543,2014,93535,Lancaster,"25,142","886,188,655",35247.34
8909,8448,2014,90010,Los Angeles,"2,285","448,792,354",196408.03
8910,8221,2014,95959,Nevada City,"8,184","533,342,386",65168.91
8911,8575,2014,94549,Lafayette,"13,779","3,170,733,858",230113.5
8912,8343,2014,94553,Martinez,"23,741","1,778,856,900",74927.63
8913,8558,2014,96051,Lakehead,426,"19,372,061",45474.32
8914,8844,2014,93705,Fresno,"12,424","392,360,376",31580.84
9825,9445,2014,92812,Anaheim,377,"14,752,248",39130.63
8931,9067,2014,95312,Cressey,173,"7,670,464",44337.94
8932,8618,2014,95328,Keyes,"1,269","43,312,532",34131.23
8933,8380,2014,93249,Lost Hills,"1,033","30,345,575",29376.16
9832,8629,2014,96048,Junction City,249,"12,240,662",49159.29
9833,9363,2014,91706,Baldwin Park,"32,366","1,100,852,539",34012.62
8951,9329,2014,94511,Bethel Island,795,"38,293,519",48167.95
8952,9447,2014,94503,American Canyon,"9,201","589,084,828",64024.0
8953,8816,2014,95542,Garberville,863,"42,413,713",49146.83
9835,8914,2014,93623,Fish Camp,42,"1,465,953",34903.64
8956,8734,2014,96040,Hat Creek,96,"4,794,576",49943.5
9836,8423,2014,90006,Los Angeles,"22,597","571,168,084",25276.28
8469,9388,2014,91702,Azusa,"24,895","408,183,868",16396.22
8957,8673,2014,91933,ImperialBeach,388,"16,981,186",43765.94
8958,8981,2014,95762,El Dorado Hills,"18,223","2,375,998,398",130384.59
9837,8534,2014,93243,Lebec,557,"25,368,398",45544.7
8959,9040,2014,92328,Death Valley,193,"5,949,729",30827.61
9839,9050,2014,94015,Daly City,"31,765","1,885,735,500",59365.2
9840,8983,2014,94530,El Cerrito,"13,162","1,105,878,541",84020.55
8950,8480,2014,90721,Los Alamitos,30,"1,672,895",55763.17
8949,8248,2014,95656,Mount Aukum,335,"16,661,912",49737.05
9831,9228,2014,93208,Camp Nelson,59,"2,112,746",35809.25
8941,8512,2014,93932,Lockwood,260,"15,191,819",58430.07
8934,8998,2014,95938,Durham,"1,808","143,772,492",79520.18
8935,8717,2014,92546,Hemet,418,"15,897,477",38032.24
8936,8635,2014,96114,Janesville,"1,163","73,958,555",63592.91
8937,9183,2014,95420,Caspar,84,"5,682,065",67643.63
8938,8403,2014,90025,Los Angeles,"26,151","4,930,113,507",188524.86
8940,8348,2014,90295,Marina Del Rey,710,"52,902,405",74510.43
8943,8216,2014,91320,Newbury Park,"20,847","2,093,664,796",100430.03
9830,9344,2014,95005,Ben Lomond,"3,000","225,856,648",75285.55
8944,8776,2014,95717,Gold Run,113,"5,874,058",51982.81
8945,9030,2014,92241,Desert Hot Springs,"2,312","77,267,859",33420.35
8946,9003,2014,91917,Dulzura,406,"15,832,279",38995.76
8948,8586,2014,90637,La Mirada,395,"29,982,218",75904.35
9827,9080,2014,92627,Costa Mesa,"29,405","1,656,069,813",56319.33
9828,9459,2014,95910,Alleghany,17,"632,697",37217.47
8791,9107,2014,90223,Compton,71,"2,678,356",37723.32
9743,8646,2014,92697,Irvine,27,"1,721,843",63771.96
8476,9044,2014,95617,Davis,867,"74,025,785",85381.53
8634,9206,2014,95010,Capitola,"5,232","353,220,871",67511.63
8508,8834,2014,93794,Fresno,85,"5,503,105",64742.41
8507,8266,2014,93021,Moorpark,"17,007","1,430,253,012",84097.9
8504,9156,2014,95926,Chico,"13,998","721,095,491",51514.18
8503,8913,2014,93624,Five Points,337,"11,272,684",33450.1
8502,8733,2014,95233,Hathaway Pines,200,"9,191,144",45955.72
8636,8875,2014,93740,Fresno,12,"179,076",14923.0
8501,9309,2014,96103,Blairsden-graeagle,687,"-13,540,827",-19710.08
8437,7230,2014,92393,Victorville,"1,051","50,268,965",47829.65
8500,8674,2014,91932,ImperialBeach,"10,905","428,590,643",39302.21
8499,9362,2014,95303,Ballico,368,"37,612,156",102206.95
8498,8321,2014,95344,Merecd,528,"26,074,060",49382.69
8637,9438,2014,92816,Anaheim,129,"5,531,514",42879.95
8638,8165,2014,96069,Oak Run,336,"16,239,237",48331.06
8439,7404,2014,95212,Stockton,"10,551","627,109,338",59436.01
8497,9128,2014,95227,Clements,441,"37,213,839",84385.12
8509,8881,2014,94538,Fremont,"29,557","2,224,502,848",75261.46
8510,9441,2014,92817,Anaheim,377,"30,796,747",81688.98
8614,8452,2014,90014,Los Angeles,"3,604","240,019,287",66598.03
8633,8203,2014,94946,Nicasio,281,"78,982,357",281076.0
8617,8716,2014,92543,Hemet,"10,659","312,301,956",29299.37
8520,8459,2014,90059,Los Angeles,"14,939","404,821,659",27098.31
8620,8587,2014,90638,La Mirada,"21,496","1,303,757,459",60651.17
8517,9145,2014,91910,Chula Vista,"34,805","1,698,371,752",48796.77
8621,8188,2014,91606,North Hollywood,"19,714","705,067,029",35764.79
8623,9416,2014,91066,Arcadia,376,"33,326,264",88633.68
8624,9379,2014,93387,Bakersfield,442,"12,570,921",28441.0
8513,9219,2014,91303,Canoga Park,"12,193","469,656,374",38518.52
8512,8427,2014,90007,Los Angeles,"12,325","324,612,609",26337.74
8627,8176,2014,90652,Norwalk,107,"3,537,707",33062.68
8628,9405,2014,90701,Artesia,"7,244","311,360,293",42981.82
8511,8368,2014,93636,Madera,"5,041","315,857,160",62657.64
8629,8802,2014,95634,Georgetown,"1,275","61,918,771",48563.74
8630,8408,2014,90065,Los Angeles,"20,774","1,117,294,993",53783.33
8631,8540,2014,94977,Larkspur,243,"18,754,478",77178.92
8496,8559,2014,93240,LakeIsaBella,"1,879","76,265,527",40588.36
8441,7536,2014,95055,Santa Clara,520,"37,272,887",71678.63
8639,8721,2014,95448,Healdsburg,"8,804","707,860,295",80402.12
8641,8335,2014,95652,Mcclellan,184,"7,281,287",39572.21
8650,8738,2014,93232,Hanford,589,"36,918,637",62680.2
8651,9474,2014,96006,Adin,215,"6,639,517",30881.47
8652,8770,2014,93227,Goshen,383,"11,056,953",28869.33
8653,8989,2014,92021,El Cajon,"27,560","1,227,073,376",44523.71
8485,8928,2014,92088,Fallbrook,946,"47,927,769",50663.6
8484,9330,2014,95916,Berry Creek,425,"14,990,648",35272.11
8655,9068,2014,95934,Crescent Mills,97,"4,008,408",41323.79
8445,9043,2014,95616,Davis,"15,778","1,293,680,465",81992.68
8483,9092,2014,92877,Corona,505,"34,996,635",69300.27
8656,8853,2014,93721,Fresno,"1,217","51,707,720",42487.86
8657,8902,2014,95941,Forbestown,144,"5,813,326",40370.32
8658,8953,2014,91316,Encino,"14,021","1,400,848,755",99910.76
8659,8276,2014,93942,Monterey,944,"56,964,776",60344.04
8446,8220,2014,95042,New Almaden,68,"5,418,162",79678.85
8660,8495,2014,90808,Long Beach,"19,220","1,528,534,468",79528.33
8486,8706,2014,95323,Hickman,536,"38,905,494",72584.88
8649,9415,2014,91006,Arcadia,"14,649","1,498,679,069",102305.9
8487,8817,2014,95632,Galt,"12,109","636,932,030",52599.89
8646,8655,2014,95640,Ione,"3,351","9,260,310",2763.45
8442,7939,2014,92091,Rancho Santa Fe,667,"142,922,441",214276.52
8642,9449,2014,95601,Amador City,137,"5,973,632",43603.15
8643,8870,2014,93725,Fresno,"8,923","300,635,718",33692.22
8495,9351,2014,90201,Bell,"36,964","1,036,406,999",28038.28
8644,8936,2014,93221,Exeter,"5,545","313,886,412",56607.11
8645,8523,2014,95236,Linden,"2,487","198,697,348",79894.39
8494,8503,2014,93436,Lompoc,"20,579","999,584,148",48573.02
8444,8796,2014,95232,Glencoe,117,"5,434,809",46451.36
8493,8632,2014,93928,Jolon,110,"6,476,194",58874.49
8443,7494,2014,92072,Santee,611,"33,400,911",54665.98
8647,8261,2014,92556,Moreno Valley,295,"12,965,607",43951.21
8492,9261,2014,91507,Burbank,213,"10,196,893",47872.74
8489,8239,2014,94041,Mountain View,"7,787","1,329,007,339",170670.01
8488,9446,2014,92806,Anaheim,"17,761","857,630,178",48287.27
8616,8471,2014,90079,Los Angeles,52,"3,891,108",74829.0
8522,8892,2014,92310,Fort Irwin,955,"26,884,422",28151.23
8790,8444,2014,90093,Los Angeles,261,"12,459,375",47737.07
8573,8849,2014,93745,Fresno,288,"7,986,839",27732.08
8576,9064,2014,94525,Crockett,"1,653","102,350,424",61917.98
8577,9096,2014,93212,Corcoran,"4,728","177,750,083",37595.2
8578,9214,2014,93608,Cantua Creek,435,"14,301,218",32876.36
8579,8491,2014,90813,Long Beach,"20,076","544,586,012",27126.22
8580,8689,2014,95326,Hughson,"4,219","271,066,401",64248.97
8582,8304,2014,93641,Miramonte,137,"11,994,534",87551.34
8555,8536,2014,95454,Laytonville,915,"29,954,857",32737.55
8552,9229,2014,95419,Camp Meeker,102,"4,632,509",45416.75
8549,9324,2014,90212,Beverly Hills,"7,916","2,429,468,079",306906.02
8548,9012,2014,90240,Downey,"11,657","680,924,666",58413.37
8584,9373,2014,93390,Bakersfield,636,"50,730,294",79764.61
8546,9192,2014,95609,Carmichael,768,"42,687,652",55582.88
8585,9081,2014,92626,Costa Mesa,"24,236","2,307,092,248",95192.78
8544,8748,2014,95445,Gualala,"1,379","82,361,709",59725.68
8543,8353,2014,96059,Manton,183,"6,843,829",37397.97
8575,8898,2014,95631,Foresthill,"2,617","166,760,764",63722.11
8556,8535,2014,95333,Le Grand,"1,029","71,685,484",69665.19
8609,8439,2014,90076,Los Angeles,209,"11,752,200",56230.62
8572,9411,2014,95521,Arcata,"6,702","282,245,712",42113.65
8561,8701,2014,95024,Hollister,"1,176","51,310,519",43631.39
8562,8293,2014,95355,Modesto,"23,463","1,384,434,511",59005.01
8563,8651,2014,92602,Irvine,"9,864","1,044,356,997",105875.61
8564,9315,2014,93920,Big Sur,693,"34,881,144",50333.54
8560,8684,2014,92615,Huntington Beach,532,"30,741,409",57784.6
8559,9461,2014,91803,Alhambra,"14,372","647,977,586",45086.11
8565,8948,2014,92027,Escondido,"23,172","1,155,317,805",49858.36
8566,8866,2014,93744,Fresno,247,"11,120,174",45020.95
8558,9288,2014,93426,Bradley,443,"26,483,576",59782.34
8567,9426,2014,95843,Antelope,"18,929","954,035,007",50400.71
8568,8623,2014,94914,Kentfield,206,"43,751,546",212386.15
8557,8207,2014,92658,Newport Beach,"1,432","760,567,705",531122.7
8569,9384,2014,93386,Bakersfield,349,"17,999,869",51575.56
8435,7591,2014,91108,San Marino,"6,465","1,751,932,143",270987.18
8570,8965,2014,95757,ElkGrove,"17,143","1,283,357,019",74861.87
8587,8821,2014,92832,Fullerton,"10,654","492,356,193",46213.27
8588,8980,2014,94018,El Granada,"2,022","248,756,553",123025.0
8542,9456,2014,91903,Alpine,849,"54,882,495",64643.69
8541,8828,2014,93737,Fresno,"1,984","151,247,333",76233.53
8598,8193,2014,91393,North Hills,114,"3,964,719",34778.24
8529,8398,2014,90005,Los Angeles,"15,328","716,624,956",46752.67
8601,8933,2014,94978,Fairfax,304,"20,470,797",67338.15
8603,8860,2014,93708,Fresno,44,"1,741,227",39573.34
8528,8271,2014,91755,Monterey Park,"13,393","550,809,942",41126.7
8527,8600,2014,90633,La Habra,254,"16,411,804",64613.4
8604,8992,2014,93220,Edison,130,"11,242,618",86481.68
8526,9356,2014,93604,Bass Lake,376,"18,580,916",49417.33
8525,9024,2014,93618,Dinuba,"10,656","346,861,640",32550.83
8605,8568,2014,92637,Laguna Woods,"9,572","427,848,239",44697.89
8606,9124,2014,93612,Clovis,"13,404","515,933,089",38490.98
8523,9224,2014,95008,CampBell,"23,219","2,415,250,696",104020.44
8607,9036,2014,93215,Delano,"16,663","559,537,512",33579.64
