,ID,Year,Zip Code,City,Returns,CA AGI,Avg Income
11165,9902,2013,95052,Santa Clara,337,"16,510,599",48992.88
11164,10277,2013,91337,Reseda,314,"14,938,221",47573.95
11163,9999,2013,95164,San Jose,281,"27,815,711",98988.3
11162,10438,2013,93552,Palmdale,"14,477","555,108,493",38344.17
11241,11289,2013,95018,Felton,"3,652","258,317,726",70733.22
11242,9857,2013,94965,Sausalito,"6,169","775,751,874",125750.02
11161,10924,2013,93634,Lakeshore,29,"647,469",22326.52
11176,11262,2013,96112,Fort Bidwell,61,"1,495,570",24517.54
11239,9840,2013,96089,Shasta Lake,220,"7,701,126",35005.12
11235,10053,2013,94103,San Francisco,"13,584","1,367,263,265",100652.48
11238,10783,2013,90013,Los Angeles,"4,568","270,105,522",59129.93
11190,10839,2013,90037,Los Angeles,"21,915","512,280,993",23375.82
11189,9935,2013,93657,Sanger,"13,136","551,385,155",41975.12
11188,9984,2013,95126,San Jose,"16,552","1,405,000,945",84884.06
11187,11341,2013,90245,El Segundo,"9,287","843,976,677",90877.21
11186,10626,2013,92555,Moreno Valley,"15,015","757,365,577",50440.6
11185,10613,2013,95041,Mount Hermon,298,"17,471,157",58628.04
11236,10888,2013,95456,Littleriver,334,"16,122,057",48269.63
11216,11190,2013,92837,Fullerton,171,"7,645,476",44710.39
11237,10100,2013,92149,San Diego,137,"5,350,970",39058.18
11184,10971,2013,91224,La Crescenta,195,"12,492,863",64065.96
11183,10248,2013,92521,Riverside,22,"471,088",21413.09
11182,10758,2013,90078,Los Angeles,668,"23,796,326",35623.24
11181,10343,2013,91766,Pomona,"27,001","984,542,449",36463.18
11180,10544,2013,91325,Northridge,"14,590","890,527,265",61036.82
11179,10145,2013,92114,San Diego,"27,694","1,066,678,681",38516.6
11178,10808,2013,90081,Los Angeles,211,"26,621,504",126168.27
11177,10935,2013,94938,Lagunitas,308,"22,142,953",71892.7
11219,10677,2013,94030,Millbrae,"11,469","1,057,615,016",92215.1
11328,9833,2013,95682,Shingle Springs,"13,493","968,510,774",71778.76
11261,10292,2013,92373,Redlands,"15,002","1,237,085,208",82461.35
11386,11043,2013,91932,ImperialBeach,"10,582","401,754,024",37965.79
11388,10751,2013,96055,Los Molinos,"1,295","76,498,558",59072.25
11389,10603,2013,94039,Mountain View,444,"49,982,704",112573.66
11390,11175,2013,90248,Gardena,"5,248","279,415,472",53242.28
11391,10753,2013,95030,Los Gatos,"6,564","2,148,720,602",327349.27
11392,10307,2013,90275,Rancho Palos Verdes,"18,948","2,630,136,978",138808.16
11393,10109,2013,92136,San Diego,292,"6,346,082",21733.16
11394,11266,2013,95942,Forest Ranch,611,"33,910,148",55499.42
11395,11131,2013,92341,Green Valley Lake,132,"5,905,174",44736.17
11396,10686,2013,95957,Meridian,292,"15,854,121",54294.93
11397,10538,2013,94947,Novato,"11,681","990,170,374",84767.6
11398,9830,2013,96125,Sierra City,107,"5,105,838",47718.11
11399,10094,2013,92171,San Diego,372,"17,175,319",46170.21
11400,10852,2013,90807,Long Beach,"15,886","1,180,097,711",74285.39
11401,9816,2013,95369,Snelling,346,"14,662,634",42377.55
11402,11298,2013,94533,Fairfield,"29,145","1,356,567,722",46545.47
11403,11271,2013,92334,Fontana,731,"27,869,723",38125.48
11404,10736,2013,96119,Madeline,28,"547,303",19546.54
11405,10891,2013,95236,Linden,"2,414","197,000,026",81607.3
11406,10048,2013,94130,San Francisco,926,"30,683,341",33135.36
11407,9948,2013,90732,San Pedro,"10,042","791,052,367",78774.38
11408,10442,2013,93590,Palmdale,534,"24,324,707",45551.89
11387,10489,2013,91762,Ontario,"23,928","874,751,179",36557.64
11385,10378,2013,90661,Pico Rivera,59,"2,384,431",40414.08
11410,10180,2013,94574,Saint Helena,"4,154","508,474,040",122405.88
11384,11116,2013,91743,Guasti,134,"-9,172,663",-68452.71
11363,11202,2013,93717,Fresno,32,"2,232,025",69750.78
11364,11307,2013,96027,Etna,768,"27,496,455",35802.68
11365,10549,2013,95960,North San Juan,444,"14,373,319",32372.34
11366,11006,2013,95327,Jamestown,"2,458","105,919,025",43091.55
11367,10681,2013,96121,Milford,154,"7,977,304",51800.68
11368,10008,2013,95141,San Jose,13,"1,800,421",138493.92
11369,10916,2013,93535,Lancaster,"25,232","860,234,307",34092.99
11370,11238,2013,93725,Fresno,"8,693","290,398,184",33405.98
11371,9894,2013,95064,Santa Cruz,482,"28,200,767",58507.82
11372,10979,2013,95549,Kneeland,302,"19,340,340",64040.86
11373,10800,2013,90059,Los Angeles,"14,549","376,565,622",25882.58
11374,11180,2013,92842,Garden Grove,877,"31,580,309",36009.47
11375,11365,2013,95938,Durham,"1,777","128,084,054",72078.81
11376,11079,2013,90254,Hermosa Beach,"11,051","1,442,601,769",130540.38
11377,10158,2013,92423,San Bernardino,650,"39,261,447",60402.23
11378,10634,2013,93020,Moorpark,346,"15,866,589",45857.19
11379,11243,2013,93715,Fresno,38,"1,487,188",39136.53
11380,10561,2013,95660,North Highlands,"11,397","363,097,873",31859.07
11381,10898,2013,91946,Lemon Grove,308,"13,357,337",43367.98
11382,11066,2013,92548,Homeland,"2,124","67,775,768",31909.5
11383,11380,2013,90240,Downey,"11,400","631,814,988",55422.37
11409,10141,2013,92145,San Diego,254,"6,819,210",26847.28
11411,9976,2013,95045,San Juan Bautista,"1,819","110,434,767",60711.8
11361,10371,2013,91962,Pine Valley,880,"55,258,802",62794.09
11436,10168,2013,95564,Samoa,159,"5,002,797",31464.13
11438,10036,2013,94119,San Francisco,601,"752,792,157",1252565.99
11439,10223,2013,95679,Rumsey,53,"4,093,177",77229.75
11440,10300,2013,96080,Red Bluff,"10,501","474,529,801",45189.01
11441,9997,2013,95138,San Jose,"8,281","1,337,382,120",161500.07
11442,10457,2013,90272,Pacific Palisades,"10,903","4,171,811,289",382629.67
11443,11084,2013,92543,Hemet,"10,143","311,961,143",30756.3
11444,11230,2013,93772,Fresno,39,"1,503,793",38558.79
11445,10719,2013,92518,March Air Reserve Base,479,"32,774,509",68422.77
11446,11098,2013,96041,Hayfork,674,"27,784,679",41223.56
11447,10983,2013,93631,Kingsburg,"6,690","430,721,757",64382.92
11448,10867,2013,95335,Long Barn,129,"4,955,404",38413.98
11449,10268,2013,94804,Richmond,"17,489","780,397,477",44622.19
11450,11002,2013,93528,Johannesburg,37,"1,249,315",33765.27
11451,11397,2013,92241,Desert Hot Springs,"2,292","70,974,958",30966.39
11452,10553,2013,91616,North Hollywood,43,"-515,815",-11995.7
11453,10062,2013,94121,San Francisco,"22,362","2,055,606,958",91924.11
11454,10173,2013,93905,Salinas,"27,116","782,348,982",28851.93
11455,11303,2013,93221,Exeter,"5,489","294,938,753",53732.69
11456,10689,2013,95348,Merecd,"9,997","414,596,349",41472.08
11457,10622,2013,95037,Morgan Hill,"20,785","2,017,318,293",97056.45
11458,10474,2013,95962,Oregon House,611,"28,602,946",46813.33
11437,10025,2013,95127,San Jose,"27,714","1,427,219,728",51498.15
11435,10704,2013,93251,Mc Kittrick,75,"3,109,816",41464.21
11412,9845,2013,93262,Sequoia National Park,35,"1,091,120",31174.86
11434,9848,2013,92273,Seeley,585,"17,904,812",30606.52
11413,9904,2013,95055,Santa Clara,555,"37,605,364",67757.41
11414,10422,2013,92267,Parker Dam,39,"1,913,891",49074.13
11415,10191,2013,95832,Sacramento,"3,883","119,722,613",30832.5
11416,9961,2013,92079,San Marcos,822,"31,107,590",37843.78
11417,9929,2013,92701,Santa Ana,"19,645","591,276,595",30098.07
11418,11034,2013,90307,Inglewood,66,"2,989,970",45302.58
11419,11313,2013,92030,Escondido,624,"1,794,545",2875.87
11420,10521,2013,94619,Oakland,"11,592","875,197,996",75500.17
11421,10208,2013,95834,Sacramento,"10,963","547,739,504",49962.56
11422,10576,2013,92663,Newport Beach,"11,406","1,335,165,216",117058.15
11423,10571,2013,92657,Newport Coast,"4,740","1,963,295,188",414197.3
11424,9813,2013,93960,Soledad,"7,039","288,543,876",40992.17
11425,10785,2013,90091,Los Angeles,74,"3,097,500",41858.11
11426,11348,2013,95762,El Dorado Hills,"17,597","2,339,581,527",132953.43
11427,9798,2013,96158,South LakeTahoe,"1,911","85,047,756",44504.32
11428,9865,2013,95407,Santa Rosa,"16,272","638,219,765",39221.96
11429,10820,2013,90047,Los Angeles,"21,844","756,624,961",34637.66
11430,11281,2013,93623,Fish Camp,47,"2,092,503",44521.34
11431,10358,2013,95667,Placerville,"15,333","883,598,230",57627.22
11432,10080,2013,92124,San Diego,"10,690","809,713,433",75744.94
11433,9909,2013,93101,Santa Barbara,"14,846","726,062,248",48906.25
11362,10285,2013,94063,Redwood City,"13,911","719,735,644",51738.6
11360,10314,2013,95741,Rancho Cordova,659,"52,861,935",80215.38
11262,10630,2013,94570,Moraga,143,"18,692,731",130718.4
11286,11194,2013,92835,Fullerton,"11,375","1,052,781,193",92552.19
11288,10534,2013,93645,O Neals,143,"11,606,901",81167.14
11289,11333,2013,95624,ElkGrove,"25,623","1,602,853,160",62555.25
11290,10126,2013,92115,San Diego,"22,261","1,002,295,654",45024.74
11291,11047,2013,95547,Hydesville,527,"30,864,280",58566.0
11292,10493,2013,96071,Old Station,49,"2,008,001",40979.61
11293,10931,2013,92530,LakeElsinore,"18,479","778,722,122",42140.92
11294,11326,2013,94662,Emeryville,355,"18,655,902",52551.84
11295,10446,2013,92261,Palm Desert,881,"39,421,484",44746.29
11296,10813,2013,90038,Los Angeles,"12,627","470,280,035",37244.0
11297,10403,2013,93446,Paso Robles,"18,261","925,732,099",50694.49
11298,11011,2013,92612,Irvine,"11,138","1,053,896,879",94621.73
11299,9944,2013,94903,San Rafael,"14,505","1,444,548,455",99589.69
11300,11074,2013,95467,Hidden Valley Lake,"2,065","122,161,923",59158.32
11301,11143,2013,93116,Goleta,463,"24,743,194",53441.02
11302,10390,2013,94060,Pescadero,787,"49,131,152",62428.4
11303,11275,2013,92335,Fontana,"35,985","1,084,502,749",30137.63
11304,10842,2013,90070,Los Angeles,67,"2,322,936",34670.69
11305,11296,2013,92088,Fallbrook,959,"43,954,481",45833.66
11306,10654,2013,95355,Modesto,"22,609","1,301,611,006",57570.48
11307,9801,2013,90280,South Gate,"38,394","1,210,106,669",31518.12
11308,11217,2013,93790,Fresno,93,"3,297,271",35454.53
11287,11148,2013,95443,Glenhaven,83,"2,963,531",35705.19
11285,9821,2013,93065,Simi Valley,"33,141","2,389,116,905",72089.46
11310,10517,2013,94610,Oakland,"17,388","1,623,764,836",93384.22
11284,10697,2013,92254,Mecca,"5,612","113,877,167",20291.73
11263,11052,2013,92646,Huntington Beach,"27,767","2,143,593,737",77199.33
11264,11025,2013,93527,InyoKern,779,"46,072,363",59142.96
11265,10253,2013,92515,Riverside,10,"272,465",27246.5
11266,9917,2013,93160,Santa Barbara,474,"32,203,736",67940.37
11267,11107,2013,93232,Hanford,607,"30,585,980",50388.76
11268,10128,2013,92174,San Diego,373,"12,899,407",34582.86
11269,10875,2013,92350,Loma Linda,49,"877,857",17915.45
11270,10260,2013,95674,Rio Oso,351,"24,102,877",68669.17
11271,10366,2013,92268,PIoneertown,245,"11,074,661",45202.7
11272,11328,2013,95626,Elverta,"2,524","124,580,036",49358.18
11273,10741,2013,92338,Ludlow,13,"283,561",21812.38
11274,10598,2013,92563,Murrieta,"23,231","1,311,819,369",56468.48
11275,10149,2013,94070,San Carlos,"15,320","2,606,761,805",170154.16
11276,10920,2013,90711,Lakewood,273,"12,370,846",45314.45
11277,11369,2013,95430,Duncans Mills,121,"7,583,838",62676.35
11278,11075,2013,95323,Hickman,536,"31,376,598",58538.43
11279,11008,2013,95642,Jackson,"3,284","177,350,118",54004.3
11280,11126,2013,95635,Greenwood,478,"26,041,991",54481.15
11281,10433,2013,94302,Palo Alto,377,"40,606,388",107709.25
11282,11010,2013,95641,Isleton,760,"31,004,225",40795.03
11283,10334,2013,93258,Porterville,"2,364","71,980,400",30448.56
11309,11294,2013,93223,Farmersville,"3,405","89,962,558",26420.72
11311,9862,2013,92072,Santee,671,"34,834,840",51914.81
11359,10693,2013,94026,Menlo Park,726,"106,556,865",146772.54
11336,10040,2013,94141,San Francisco,333,"19,034,451",57160.51
11338,10021,2013,95113,San Jose,"1,173","122,084,245",104078.64
11339,10417,2013,91101,Pasadena,"9,522","788,329,527",82790.33
11340,11106,2013,96039,Happy Camp,344,"12,340,624",35873.91
11341,10240,2013,92517,Riverside,755,"36,001,092",47683.57
11342,10874,2013,92354,Loma Linda,"8,852","524,924,107",59300.06
11343,11249,2013,94539,Fremont,"22,214","3,473,279,399",156355.42
11344,9889,2013,93456,Santa Maria,"1,812","76,671,398",42313.13
11345,10970,2013,95329,La Grange,904,"51,719,495",57211.83
11346,10153,2013,92405,San Bernardino,"10,311","321,167,577",31148.05
11347,10346,2013,94956,Point Reyes Station,831,"53,411,528",64273.8
11348,10721,2013,95337,Manteca,"13,495","753,886,966",55864.17
11349,10329,2013,91963,Potrero,471,"14,940,922",31721.7
11350,11343,2013,95317,El Nido,342,"12,514,980",36593.51
11351,9877,2013,90408,Santa Monica,187,"8,954,171",47883.27
11352,10272,2013,94802,Richmond,300,"13,729,091",45763.64
11353,9993,2013,95125,San Jose,"24,790","3,016,748,595",121692.16
11354,10461,2013,93032,Oxnard,439,"13,399,524",30522.83
11355,10947,2013,92248,La Quinta,645,"26,478,769",41052.36
11356,11111,2013,91745,Hacienda Heights,"24,865","1,375,723,643",55327.72
11357,10766,2013,90039,Los Angeles,"15,021","958,018,667",63778.62
11358,10478,2013,92868,Orange,"10,401","482,409,827",46381.1
11337,10255,2013,93656,Riverdale,"2,203","80,316,686",36457.87
11335,11211,2013,93708,Fresno,46,"1,647,265",35810.11
11312,11375,2013,91010,Duarte,"11,565","564,761,040",48833.64
11334,10635,2013,91021,Montrose,217,"15,209,842",70091.44
11313,9965,2013,93410,San Luis Obispo,36,"248,067",6890.75
11314,10884,2013,94550,Livermore,"22,119","2,260,082,216",102178.32
11315,10768,2013,90017,Los Angeles,"8,248","448,362,222",54360.11
11316,10930,2013,92531,LakeElsinore,420,"16,525,818",39347.19
11317,10176,2013,93915,Salinas,"1,493","42,478,923",28452.06
11318,10798,2013,90048,Los Angeles,"13,060","1,372,682,183",105105.83
11319,10104,2013,92121,San Diego,"2,484","297,178,393",119637.03
11320,10236,2013,95765,Rocklin,"14,294","1,202,483,178",84125.03
11321,10361,2013,93256,Pixley,"1,743","33,314,226",19113.15
11322,11162,2013,91205,Glendale,"15,642","582,094,518",37213.56
11323,10385,2013,94952,Petaluma,"15,434","1,137,020,300",73669.84
11324,11062,2013,95546,Hoopa,620,"17,131,059",27630.74
11325,10402,2013,95363,Patterson,"9,998","462,323,024",46241.55
11326,9933,2013,92735,Santa Ana,165,"15,178,845",91993.0
11327,10287,2013,94064,Redwood City,674,"39,671,190",58859.33
11131,9825,2013,92676,Silverado,986,"84,501,831",85701.65
11329,10666,2013,92691,Mission Viejo,"23,168","1,595,991,319",68887.75
11330,10649,2013,91017,Monrovia,587,"36,199,264",61668.25
11331,11030,2013,90309,Inglewood,142,"5,770,062",40634.24
11332,10781,2013,90058,Los Angeles,"1,383","107,606,878",77806.85
11333,11407,2013,92328,Death Valley,178,"5,888,977",33084.14
11132,10448,2013,92255,Palm Desert,803,"5,640,137",7023.83
10924,10577,2013,92662,Newport Beach,"1,630","223,693,274",137235.14
11130,9957,2013,95046,San Martin,"3,262","250,451,747",76778.59
10978,10167,2013,95249,San Andreas,"1,468","80,264,276",54675.94
10980,10780,2013,90008,Los Angeles,"13,579","600,814,041",44245.82
10874,9812,2013,93463,Solvang,"3,441","287,197,425",83463.36
10873,10522,2013,94661,Oakland,73,"8,450,454",115759.64
10981,10786,2013,90073,Los Angeles,73,"2,215,807",30353.52
10872,10192,2013,95815,Sacramento,"7,880","254,077,231",32243.3
10982,11282,2013,93622,Firebaugh,"3,899","150,362,935",38564.49
10871,9981,2013,95130,San Jose,"6,164","568,691,232",92260.1
10983,11393,2013,95619,Diamond Springs,"2,408","114,141,682",47401.03
10870,10484,2013,92865,Orange,"9,478","566,226,360",59741.12
10984,10020,2013,95110,San Jose,"8,567","522,679,363",61010.78
10985,11332,2013,95757,ElkGrove,"16,452","1,172,018,410",71238.66
10986,10152,2013,92413,San Bernardino,312,"12,618,655",40444.41
10987,10241,2013,92506,Riverside,"19,740","1,517,871,268",76893.17
10869,10797,2013,90031,Los Angeles,"15,892","493,184,771",31033.52
10988,9866,2013,95406,Santa Rosa,544,"35,152,092",64617.82
10868,10213,2013,95852,Sacramento,92,"4,450,201",48371.75
10867,9966,2013,93401,San Luis Obispo,"13,134","895,980,341",68218.39
10979,11379,2013,90239,Downey,345,"14,961,170",43365.71
10977,11139,2013,93227,Goshen,387,"11,346,785",29319.86
10865,10694,2013,92584,Menifee,"16,788","915,217,362",54516.16
10875,11405,2013,92014,Del Mar,"7,482","1,190,074,903",159058.39
10883,10533,2013,91377,Oak Park,"6,790","758,119,242",111652.32
10969,10907,2013,95330,Lathrop,"7,891","386,078,336",48926.41
10970,11364,2013,95714,Dutch Flat,150,"8,005,584",53370.56
10882,11178,2013,92843,Garden Grove,"19,167","645,620,590",33683.97
10971,10801,2013,90060,Los Angeles,86,"3,216,514",37401.33
10881,10076,2013,94128,San Francisco,410,"6,628,415",16166.87
10880,10562,2013,93643,North Fork,"1,189","55,843,458",46966.74
10972,10209,2013,95817,Sacramento,"5,177","219,485,940",42396.36
11460,11099,2013,90251,Hawthorne,632,"28,218,971",44650.27
10879,10915,2013,93534,Lancaster,"14,327","503,067,590",35113.25
10973,9871,2013,95409,Santa Rosa,"13,077","936,490,703",71613.57
10878,10633,2013,93021,Moorpark,"16,776","1,315,276,446",78402.27
10877,9834,2013,91423,Sherman Oaks,"16,829","1,601,804,945",95181.23
10974,11314,2013,92026,Escondido,"21,719","1,182,739,806",54456.46
10876,11179,2013,92845,Garden Grove,"7,859","550,645,704",70065.62
10975,10838,2013,90066,Los Angeles,"28,170","2,022,087,963",71781.61
10976,10526,2013,94612,Oakland,"7,417","361,398,818",48725.74
10866,10765,2013,90086,Los Angeles,258,"16,026,510",62118.26
10864,10352,2013,94523,Pleasant Hill,"16,549","1,368,666,166",82703.86
11129,10712,2013,94940,Marshall,88,"20,347,241",231218.65
10853,10086,2013,92177,San Diego,407,"17,818,750",43780.71
10999,10833,2013,90087,Los Angeles,77,"2,967,819",38543.1
10851,9970,2013,94580,San Lorenzo,"13,206","674,683,199",51089.14
10850,10363,2013,93449,Pismo Beach,"3,898","264,733,984",67915.34
11000,10224,2013,91748,Rowland Heights,"20,878","996,564,991",47732.78
11001,9888,2013,93455,Santa Maria,"18,166","1,149,380,708",63270.98
11002,10406,2013,91115,Pasadena,135,"14,994,934",111073.59
10849,11385,2013,95429,Dos Rios,21,"914,885",43565.95
10848,11091,2013,94542,Hayward,"5,818","519,748,844",89334.62
11003,10093,2013,92113,San Diego,"18,177","474,583,485",26109.01
10847,9854,2013,95066,Scotts Valley,"6,813","698,805,527",102569.43
10846,10069,2013,94105,San Francisco,"5,260","1,596,254,808",303470.5
10845,10535,2013,92567,Nuevo,"3,589","152,235,823",42417.34
10844,9951,2013,94806,San Pablo,"25,518","1,092,408,124",42809.32
11004,10912,2013,93586,Lancaster,92,"3,652,552",39701.65
11005,10061,2013,94111,San Francisco,"2,727","1,357,291,659",497723.38
10843,10646,2013,91763,Montclair,"15,358","568,638,230",37025.54
11006,9998,2013,95160,San Jose,251,"25,261,460",100643.27
10852,10479,2013,92867,Orange,"20,068","1,479,616,215",73730.13
10998,10439,2013,93551,Palmdale,"21,012","1,363,249,392",64879.56
10989,10357,2013,95365,Planada,"1,718","47,944,431",27907.12
10997,9829,2013,91024,Sierra Madre,"5,335","558,062,444",104604.02
10990,9797,2013,96155,South LakeTahoe,521,"26,090,449",50077.64
10991,10934,2013,92352,LakeArrowhead,"2,019","125,162,130",61992.14
10863,10609,2013,95246,Mountain Ranch,732,"35,679,543",48742.55
10862,10944,2013,92694,Ladera Ranch,"9,160","1,301,064,934",142037.66
10992,10035,2013,94107,San Francisco,"15,700","2,419,141,272",154085.43
10861,10374,2013,95587,Piercy,59,"1,871,389",31718.46
10993,10527,2013,94601,Oakland,"19,242","662,319,727",34420.52
10994,10108,2013,92191,San Diego,198,"26,970,282",136213.55
10860,10391,2013,92571,Perris,"19,004","681,729,354",35872.94
10859,10523,2013,94609,Oakland,"11,223","622,043,041",55425.74
10858,10165,2013,94979,San Anselmo,351,"27,146,532",77340.55
10995,10299,2013,95569,Redcrest,85,"2,705,565",31830.18
10857,9939,2013,94583,San Ramon,"18,476","2,241,969,343",121344.95
10856,11164,2013,91226,Glendale,254,"11,629,228",45784.36
10855,10234,2013,94928,Rohnert Park,"18,378","924,821,254",50322.19
10854,9807,2013,95476,Sonoma,"15,400","1,247,484,737",81005.5
10996,10670,2013,95553,Miranda,325,"10,665,151",32815.85
10884,10665,2013,92692,Mission Viejo,"22,700","1,998,706,609",88048.75
10968,10574,2013,92659,Newport Beach,715,"60,925,753",85210.84
10967,10064,2013,94143,San Francisco,22,"3,580,405",162745.68
10934,10882,2013,93544,Llano,384,"17,313,621",45087.55
10911,10929,2013,92630,LakeForest,"29,300","1,743,295,707",59498.15
