,ID,Year,Zip Code,City,Returns,CA AGI,Avg Income
13787,13844,2012,90222,Compton,"11,306","310,310,351",27446.52
13797,13876,2012,95621,Citrus Heights,"17,904","754,343,575",42132.68
13788,13758,2012,95620,Dixon,"8,754","481,514,388",55005.07
13789,13062,2012,94025,Menlo Park,"19,227","6,194,705,274",322187.82
13792,13121,2012,95032,Los Gatos,"12,668","2,585,443,543",204092.48
13794,13945,2012,95607,Capay,127,"6,594,680",51926.61
13795,13496,2012,95947,Greenville,628,"24,873,472",39607.44
13796,13258,2012,96117,Litchfield,144,"6,211,817",43137.62
13822,13918,2012,91384,Castaic,"9,787","678,997,472",69377.49
13824,13490,2012,95321,Groveland,"1,495","74,076,591",49549.56
13776,13436,2012,92250,Holtville,"2,958","153,173,580",51782.82
13825,13522,2012,91226,Glendale,273,"10,652,932",39021.73
13841,13353,2012,93633,Kings Canyon National Pk,37,"1,490,839",40292.95
13843,14003,2012,91503,Burbank,277,"16,586,145",59877.78
13844,14041,2012,95525,Blue Lake,750,"32,247,946",42997.26
13845,13314,2012,92694,Ladera Ranch,"8,833","1,250,458,108",141566.64
13846,13253,2012,94551,Livermore,"18,458","1,308,962,154",70915.71
13847,14135,2012,95301,Atwater,"13,201","572,542,220",43371.12
14922,13621,2012,95019,Freedom,"3,605","123,633,625",34295.04
13851,13548,2012,92841,Garden Grove,"14,208","569,419,600",40077.39
14921,13251,2012,93544,Llano,409,"19,609,928",47946.03
13853,13771,2012,93216,Delano,"1,105","35,911,561",32499.15
13854,13607,2012,93711,Fresno,"17,063","1,619,555,315",94916.21
13855,13726,2012,93523,Edwards,678,"32,656,848",48166.44
13856,14118,2012,93303,Bakersfield,244,"3,236,555",13264.57
13859,13903,2012,95307,Ceres,"15,335","562,037,361",36650.63
14918,14117,2012,93307,Bakersfield,"25,573","781,054,537",30542.16
14924,13525,2012,91207,Glendale,"4,875","523,859,761",107458.41
14925,13483,2012,95446,Guerneville,"2,145","101,568,488",47351.28
14926,14098,2012,95914,Bangor,317,"13,730,731",43314.61
13830,13711,2012,95318,El Portal,274,"12,206,840",44550.51
13827,14108,2012,93314,Bakersfield,"9,835","1,043,501,216",106100.78
14932,14043,2012,92316,Bloomington,"11,595","367,020,419",31653.33
13828,14056,2012,92315,Big Bear Lake,"3,204","146,106,284",45601.21
14931,13129,2012,90087,Los Angeles,82,"3,222,015",39292.87
13829,13786,2012,94014,Daly City,"22,725","1,081,671,259",47598.3
14930,13911,2012,92235,Cathedral City,952,"28,006,488",29418.58
13833,13580,2012,93744,Fresno,247,"7,522,259",30454.49
14927,13393,2012,95640,Ione,"3,135","161,530,810",51524.98
13834,14157,2012,95703,Applegate,775,"41,714,187",53824.76
13838,13739,2012,91917,Dulzura,386,"14,505,815",37579.83
13839,13485,2012,91743,Guasti,121,"-39,463,011",-326140.59
14929,13261,2012,95648,Lincoln,"21,335","1,323,106,093",62015.75
14928,13737,2012,93621,Dunlap,162,"7,052,053",43531.19
13840,13871,2012,Unallocated2,City Unmatched,"1,662","416,365,980",250521.05
13777,13722,2012,92021,El Cajon,"25,961","1,097,451,528",42273.08
13775,13221,2012,90831,Long Beach,14,"2,028,054",144861.0
13680,14133,2012,93602,Auberry,"1,333","73,253,015",54953.5
13725,13249,2012,93932,Lockwood,241,"12,075,324",50105.08
13704,13541,2012,96034,Gazelle,124,"4,725,265",38106.98
13705,13971,2012,93012,Camarillo,"15,720","1,479,148,941",94093.44
13706,13468,2012,90250,Hawthorne,"39,863","1,538,484,910",38594.31
13707,13707,2012,92609,El Toro,457,"21,220,656",46434.7
13708,13299,2012,92630,LakeForest,"28,728","1,855,896,548",64602.36
13709,13558,2012,92833,Fullerton,"21,693","1,235,684,526",56962.36
13711,13690,2012,91316,Encino,"13,583","1,375,522,996",101267.98
13712,13575,2012,93737,Fresno,"1,722","114,980,529",66771.5
13713,13822,2012,92625,Corona Del Mar,"7,010","1,508,583,716",215204.52
13714,13954,2012,91305,Canoga Park,89,"2,672,560",30028.76
13715,13114,2012,95457,Lower Lake,"1,349","49,191,069",36464.84
13717,13230,2012,90853,Long Beach,332,"17,818,543",53670.31
13719,14182,2012,92815,Anaheim,426,"33,653,825",78999.59
13720,13790,2012,92327,Daggett,202,"7,494,277",37100.38
13721,13839,2012,94519,Concord,"8,478","485,038,014",57211.37
13703,13146,2012,90025,Los Angeles,"25,312","3,564,718,912",140831.18
13702,13409,2012,92210,Indian Wells,"1,864","357,367,657",191720.85
13701,13089,2012,92518,March Air Reserve Base,506,"33,828,365",66854.48
13689,13235,2012,90802,Long Beach,"18,070","843,486,186",46678.81
13682,13294,2012,93634,Lakeshore,29,"40,375",1392.24
13683,13878,2012,91915,Chula Vista,"10,018","697,158,442",69590.58
13685,13536,2012,95020,Gilroy,"23,812","1,625,309,213",68255.89
13686,13556,2012,95439,Fulton,439,"22,769,495",51866.73
13687,13341,2012,91224,La Crescenta,203,"12,637,876",62255.55
13688,13103,2012,93638,Madera,"16,934","482,787,652",28509.96
13691,13336,2012,90631,La Habra,"29,624","1,686,013,484",56913.77
13700,13277,2012,95330,Lathrop,"7,533","355,483,007",47190.1
13692,14103,2012,93305,Bakersfield,"10,472","336,880,444",32169.64
13694,13321,2012,91744,La Puente,"34,074","1,085,251,739",31849.85
13696,13262,2012,96116,Likely,75,"2,500,948",33345.97
13697,13481,2012,95322,Gustine,"3,504","115,397,883",32933.19
13698,13035,2012,92692,Mission Viejo,"22,298","1,992,818,446",89372.07
13699,13949,2012,91386,Canyon Country,429,"21,994,147",51268.41
13723,13410,2012,93526,Independence,303,"14,002,997",46214.51
13726,13395,2012,94937,Inverness,501,"43,929,738",87684.11
13774,13453,2012,92545,Hemet,"13,889","530,737,243",38212.78
13729,13131,2012,90050,Los Angeles,184,"6,995,571",38019.41
13756,13289,2012,90711,Lakewood,270,"13,259,314",49108.57
13757,14152,2012,91007,Arcadia,"14,459","1,101,775,307",76199.97
13758,13891,2012,95309,Chinese Camp,79,"3,102,177",39268.06
13759,13378,2012,93235,Ivanhoe,"1,530","38,430,869",25118.22
13761,14203,2012,94706,Albany,"8,837","682,305,618",77210.1
13762,13057,2012,95341,Merecd,"9,411","260,758,326",27707.82
13763,13067,2012,92254,Mecca,"5,519","111,693,389",20237.98
13765,13627,2012,96032,Fort Jones,848,"30,838,741",36366.44
13766,13189,2012,90089,Los Angeles,186,"8,255,001",44381.73
14557,13415,2012,92549,Idyllwild,"1,630","78,528,258",48176.85
13768,13849,2012,95613,Coloma,228,"10,814,634",47432.61
13769,13590,2012,93715,Fresno,36,"1,410,184",39171.78
13770,13421,2012,92648,Huntington Beach,"22,783","2,405,322,837",105575.33
13772,13326,2012,91942,La Mesa,"17,819","890,279,313",49962.36
13773,13099,2012,90264,Malibu,305,"18,216,259",59725.44
13755,13331,2012,92037,La Jolla,"19,120","3,873,876,779",202608.62
13750,13981,2012,93518,Caliente,392,"17,572,286",44827.26
13749,14071,2012,94710,Berkeley,"3,420","217,934,182",63723.45
13737,13363,2012,93531,Keene,260,"24,770,066",95269.48
13730,14096,2012,92222,Bard,48,"1,558,871",32476.48
13731,13743,2012,91010,Duarte,"11,368","545,356,052",47972.91
13732,14076,2012,94708,Berkeley,"5,779","929,456,413",160833.43
13733,13827,2012,92882,Corona,"27,165","1,484,241,584",54638.01
13734,14086,2012,90202,Bell Gardens,227,"12,494,140",55040.26
13735,14192,2012,95701,Alta,381,"18,905,118",49619.73
13739,13939,2012,92011,Carlsbad,"10,572","1,073,919,353",101581.47
13748,13807,2012,91722,CoVina,"15,562","684,015,218",43954.2
13740,13986,2012,92230,Cabazon,796,"22,048,939",27699.67
13742,13923,2012,90746,Carson,"12,680","636,039,751",50160.86
13743,13775,2012,94576,Deer Park,101,"5,966,776",59076.99
13744,14120,2012,93304,Bakersfield,"15,965","497,380,274",31154.42
13745,13854,2012,93210,Coalinga,"4,684","222,028,869",47401.55
13747,14050,2012,95917,Biggs,"1,096","52,346,704",47761.59
13728,13563,2012,92831,Fullerton,"14,237","890,392,924",62540.77
13508,13401,2012,90304,Inglewood,"10,540","288,181,573",27341.71
13590,13521,2012,91204,Glendale,"6,532","232,551,065",35601.82
13289,11901,2012,90604,Whittier,"16,691","788,284,863",47228.14
13282,12447,2012,91773,San Dimas,"15,714","1,053,443,958",67038.56
13283,12185,2012,95683,Sloughhouse,"2,996","283,297,324",94558.52
13284,11970,2012,91046,Verdugo City,135,"12,960,370",96002.74
13285,12826,2012,94044,Pacifica,"19,284","1,487,692,123",77146.45
13286,12049,2012,90505,Torrance,"17,403","1,424,311,272",81842.86
13287,12165,2012,96150,South LakeTahoe,"6,341","270,793,846",42705.23
13288,12086,2012,91356,Tarzana,"13,870","1,331,502,924",95998.77
13290,12498,2012,92103,San Diego,"18,372","1,359,643,239",74006.27
13302,12292,2012,92704,Santa Ana,"36,234","1,224,096,981",33783.1
13291,12614,2012,92515,Riverside,13,"425,886",32760.46
13292,12859,2012,91762,Ontario,"23,141","837,188,086",36177.7
13294,12002,2012,95687,Vacaville,"24,715","1,433,290,237",57992.73
13295,12878,2012,94562,Oakville,103,"38,549,770",374269.61
13296,11906,2012,95692,Wheatland,"1,850","104,754,486",56624.05
13297,11864,2012,92397,Wrightwood,"2,220","154,931,165",69788.81
13298,12479,2012,92128,San Diego,"22,339","1,861,687,868",83338.01
13281,12900,2012,95361,Oakdale,"12,462","728,903,466",58490.09
13279,11953,2012,93292,Visalia,"14,212","680,925,244",47911.99
13278,12975,2012,94042,Mountain View,475,"48,322,796",101732.2
13277,12069,2012,92274,Thermal,"6,012","140,313,427",23338.89
13251,11911,2012,92685,Westminster,649,"22,937,898",35343.45
13253,12017,2012,95984,Twain,27,"934,760",34620.74
13256,12741,2012,91962,Pine Valley,818,"52,452,794",64123.22
13259,13016,2012,91763,Montclair,"14,746","522,665,411",35444.56
13261,11896,2012,90609,Whittier,246,"11,573,542",47046.92
13262,12213,2012,96086,Seiad Valley,102,"3,787,183",37129.25
13263,12730,2012,92871,Placentia,395,"20,539,971",51999.93
13266,11879,2012,92283,Winterhaven,648,"13,307,538",20536.32
13267,12777,2012,91125,Pasadena,187,"6,418,602",34324.07
13268,12350,2012,95119,San Jose,"4,508","364,421,967",80838.95
13271,12345,2012,95112,San Jose,"22,205","1,166,693,324",52541.92
13272,12419,2012,94146,San Francisco,199,"30,574,598",153641.2
13273,12333,2012,93403,San Luis Obispo,546,"35,424,177",64879.45
13274,12594,2012,91748,Rowland Heights,"20,608","1,094,642,694",53117.37
13276,12873,2012,92057,Oceanside,"23,330","1,168,506,979",50086.03
13300,12118,2012,91604,Studio City,"15,864","1,640,518,081",103411.38
14934,14001,2012,91510,Burbank,649,"57,983,868",89343.4
13249,12809,2012,93550,Palmdale,"24,906","826,305,106",33176.95
13343,13497,2012,96037,Greenview,166,"6,295,964",37927.49
13335,13657,2012,95536,Ferndale,"1,227","56,289,834",45875.99
13336,14060,2012,90212,Beverly Hills,"8,055","2,340,351,640",290546.45
13337,13278,2012,94977,Larkspur,257,"13,748,501",53496.11
13338,13922,2012,93609,Caruthers,"2,126","96,812,343",45537.32
13340,13547,2012,92845,Garden Grove,"7,789","534,823,224",68663.91
13341,14112,2012,93387,Bakersfield,413,"10,976,432",26577.32
13342,13991,2012,93607,Burrel,38,"1,086,734",28598.26
13344,13263,2012,96052,Lewiston,442,"15,102,723",34169.06
13304,12424,2012,94134,San Francisco,"20,045","857,684,849",42787.97
13345,13970,2012,93011,Camarillo,"1,072","69,652,584",64974.43
13346,14208,2012,92536,Aguanga,"1,281","56,144,084",43828.32
13347,13806,2012,95013,Coyote,88,"4,944,475",56187.22
13348,13584,2012,93714,Fresno,44,"2,183,911",49634.34
13349,13695,2012,94608,Emeryville,"14,010","781,543,485",55784.69
13351,13117,2012,93412,Los Osos,431,"23,228,677",53894.84
13354,14139,2012,93203,Arvin,"7,116","172,349,710",24220.03
13334,13362,2012,95451,Kelseyville,"4,017","176,510,673",43940.92
13333,13938,2012,92018,Carlsbad,"1,002","54,583,220",54474.27
13332,13875,2012,95610,Citrus Heights,"18,757","807,225,431",43035.96
13330,13376,2012,91934,Jacumba,227,"7,749,162",34137.28
13305,12827,2012,90272,Pacific Palisades,"10,909","4,808,101,603",440746.32
13306,12382,2012,95118,San Jose,"14,677","1,180,325,831",80420.1
13307,13674,2012,95501,Eureka,"7,852","68,781,351",8759.72
13308,13921,2012,93429,Casmalia,53,"2,143,830",40449.62
13309,13098,2012,90265,Malibu,"7,754","1,879,820,818",242432.4
13311,14065,2012,94511,Bethel Island,809,"36,230,369",44784.14
13314,13838,2012,94518,Concord,"12,552","830,127,089",66135.05
13317,13658,2012,95018,Felton,"3,580","242,655,776",67780.94
13318,14053,2012,95305,Big Oak Flat,188,"6,358,324",33820.87
13320,13394,2012,93527,InyoKern,786,"46,978,896",59769.59
13322,13167,2012,90083,Los Angeles,192,"9,565,007",49817.74
13324,14197,2012,92656,Aliso Viejo,"23,511","2,032,711,592",86457.9
13325,13789,2012,94015,Daly City,"30,258","1,676,370,331",55402.55
13326,13130,2012,90018,Los Angeles,"19,516","586,433,176",30048.84
13328,13508,2012,93227,Goshen,395,"10,008,592",25338.21
13250,12530,2012,92406,San Bernardino,363,"12,788,752",35230.72
13248,12915,2012,91330,Northridge,24,"720,616",30025.67
13589,13953,2012,91309,Canoga Park,278,"16,575,240",59623.17
13199,12138,2012,95219,Stockton,"11,591","585,597,077",50521.7
13192,12296,2012,92707,Santa Ana,"25,489","877,949,884",34444.27
13193,12338,2012,94577,San Leandro,"22,096","1,377,542,866",62343.54
13167,11884,2012,95693,Wilton,"3,099","241,685,549",77988.24
13195,12503,2012,92192,San Diego,656,"78,836,029",120176.87
13166,12307,2012,94915,San Rafael,514,"28,646,000",55731.52
13197,12034,2012,93592,Trona,60,"3,081,745",51362.42
13198,12249,2012,90409,Santa Monica,233,"21,504,605",92294.44
13200,12150,2012,95373,Standard,118,"5,618,862",47617.47
13162,11847,2012,92286,Yucca Valley,823,"36,567,500",44431.96
13201,12646,2012,91337,Reseda,315,"16,403,213",52073.69
13202,12397,2012,94963,San Geronimo,303,"44,143,626",145688.53
13203,12762,2012,92570,Perris,"16,952","573,559,757",33834.34
13204,11874,2012,93285,Wofford Heights,714,"30,496,231",42711.81
13165,12582,2012,95823,Sacramento,"25,244","820,770,278",32513.48
13164,12971,2012,95247,Murphys,"1,960","97,819,088",49907.7
13163,12745,2012,93649,Piedra,64,"3,644,750",56949.22
13168,12820,2012,95968,Palermo,754,"23,162,076",30718.93
13190,12206,2012,96019,Shasta Lake,"3,217","123,471,085",38380.82
13188,13020,2012,91017,Monrovia,590,"34,408,483",58319.46
13187,12756,2012,94954,Petaluma,"17,170","1,109,329,547",64608.59
13178,12370,2012,95110,San Jose,"8,268","532,381,789",64390.64
13179,12045,2012,95377,Tracy,"11,712","784,712,300",67000.71
13175,12607,2012,95677,Rocklin,"11,038","711,247,687",64436.28
13180,12883,2012,94609,Oakland,"10,805","563,587,979",52159.92
13181,11942,2012,94598,Walnut Creek,"13,133","1,634,640,291",124468.16
13182,12475,2012,92122,San Diego,"19,271","1,537,637,790",79790.24
13173,12698,2012,95469,Potter Valley,705,"34,321,229",48682.59
13172,12443,2012,94158,San Francisco,"2,644","547,854,392",207206.65
13183,12106,2012,94085,Sunnyvale,"10,659","885,385,170",83064.56
13184,12130,2012,95267,Stockton,416,"26,269,405",63147.61
13171,12074,2012,91780,Temple City,"16,008","816,650,734",51015.16
13170,12466,2012,92186,San Diego,15,"49,598,860",3306590.67
13185,12575,2012,94250,Sacramento,35,"1,651,872",47196.34
13169,12177,2012,93464,Solvang,492,"45,335,745",92145.82
13186,12365,2012,95109,San Jose,487,"20,778,030",42665.36
13206,12539,2012,95563,Salyer,212,"10,301,015",48589.69
13207,12671,2012,93653,Raymond,403,"18,750,953",46528.42
13247,12281,2012,93109,Santa Barbara,"5,145","653,945,581",127103.13
13229,12232,2012,95403,Santa Rosa,"19,303","1,167,170,147",60465.74
13149,12328,2012,92078,San Marcos,"18,371","1,295,998,654",70545.9
13223,12767,2012,93953,Pebble Beach,"2,143","409,800,137",191227.32
13224,11869,2012,95776,Woodland,"9,745","475,582,242",48802.69
13225,12318,2012,93451,San Miguel,"1,624","76,003,771",46800.35
13226,12402,2012,94103,San Francisco,"12,719","1,427,791,803",112256.61
13227,12910,2012,94948,Novato,858,"56,990,993",66423.07
13228,12133,2012,95212,Stockton,"9,918","604,214,085",60920.96
13235,12260,2012,95063,Santa Cruz,978,"57,941,238",59244.62
13208,12678,2012,92270,Rancho Mirage,"7,712","676,804,828",87759.96
13237,13007,2012,96065,Montgomery Creek,117,"4,709,131",40248.98
13238,12392,2012,93660,San Joaquin,"1,431","52,124,446",36425.19
13240,12841,2012,95963,Orland,"5,645","218,260,822",38664.45
13241,12414,2012,94141,San Francisco,307,"17,510,869",57038.66
13243,12709,2012,94569,Port Costa,107,"6,511,874",60858.64
13245,12101,2012,94586,Sunol,513,"69,056,377",134612.82
13246,11852,2012,95991,Yuba City,"13,730","556,421,129",40525.94
13222,12960,2012,92363,Needles,"1,515","56,720,434",37439.23
13221,12054,2012,90503,Torrance,"20,446","1,542,467,251",75441.03
13150,12211,2012,93262,Sequoia National Park,46,"1,326,645",28840.11
13220,11938,2012,92086,Warner Springs,523,"19,964,076",38172.23
13209,11985,2012,91411,Van Nuys,"9,796","444,307,667",45356.03
13160,12217,2012,93955,Seaside,"12,839","500,441,348",38978.22
13210,12562,2012,95866,Sacramento,311,"13,942,725",44831.91
13212,12942,2012,92660,Newport Beach,"17,592","3,066,307,779",174301.26
13213,12270,2012,95053,Santa Clara,42,"2,177,675",51849.4
13156,11916,2012,95691,West Sacramento,"14,542","840,343,615",57787.35
13214,12794,2012,95967,Paradise,"1,043","44,045,643",42229.76
13215,12947,2012,92662,Newport Beach,"1,626","214,824,396",132118.32
13216,12006,2012,91786,Upland,"21,324","966,242,323",45312.43
13155,12905,2012,92567,Nuevo,"3,491","132,679,313",38006.11
13217,12788,2012,91117,Pasadena,273,"12,919,442",47323.96
13153,12724,2012,90296,Playa Del Rey,95,"7,611,773",80123.93
13152,12773,2012,93447,Paso Robles,"2,252","115,545,587",51307.99
13218,12992,2012,95037,Morgan Hill,"19,904","1,933,684,234",97150.53
13219,12429,2012,94140,San Francisco,376,"13,746,087",36558.74
13355,13510,2012,93926,Gonzales,"4,084","154,197,599",37756.51
13356,13381,2012,92603,Irvine,"8,783","1,881,005,616",214164.36
13358,13437,2012,95234,Holt,133,"3,287,524",24718.23
13519,13731,2012,93219,Earlimart,"3,126","71,867,096",22990.11
13176,12238,2012,95406,Santa Rosa,520,"31,244,258",60085.11
13509,13533,2012,91209,Glendale,581,"44,537,630",76656.85
13510,13139,2012,90076,Los Angeles,242,"5,336,398",22051.23
13513,13616,2012,94555,Fremont,"14,263","1,423,861,843",99829.06
13515,13648,2012,96111,Floriston,28,"1,178,229",42079.61
13516,13867,2012,94517,Clayton,"5,960","623,665,280",104641.83
13518,13946,2012,95923,Canyon Dam,38,"1,516,074",39896.68
13520,13780,2012,95616,Davis,"14,977","1,310,869,022",87525.47
13535,13978,2012,93207,California Hot Springs,87,"26,361,516",303005.93
13521,13831,2012,93212,Corcoran,"4,462","173,435,976",38869.56
13522,13154,2012,90054,Los Angeles,95,"6,117,948",64399.45
13523,13373,2012,96114,Janesville,"1,208","70,362,019",58246.7
13528,13963,2012,95008,CampBell,"22,237","2,046,110,159",92013.77
13529,13386,2012,92617,Irvine,"3,301","282,366,135",85539.57
13531,13225,2012,90803,Long Beach,"17,901","1,692,139,422",94527.65
13533,14088,2012,95915,Belden,12,"263,390",21949.17
13507,13814,2012,94931,Cotati,"4,245","229,881,288",54153.42
13506,13748,2012,90242,Downey,"17,814","723,096,222",40591.46
13504,13213,2012,94023,Los Altos,469,"602,256,615",1284129.24
13502,13599,2012,93710,Fresno,"10,535","452,970,377",42996.71
13471,14075,2012,94720,Berkeley,206,"7,902,479",38361.55
13472,13317,2012,92248,La Quinta,629,"25,153,333",39989.4
13477,13330,2012,92092,La Jolla,659,"11,767,809",17857.07
13479,13349,2012,96050,Klamath River,140,"4,594,671",32819.08
13480,13594,2012,93772,Fresno,36,"1,515,731",42103.64
13483,13465,2012,94542,Hayward,"5,576","473,118,708",84849.12
13484,13066,2012,95460,Mendocino,"1,424","79,043,930",55508.38
13490,13054,2012,95461,Middletown,"1,601","71,456,226",44632.25
13492,13680,2012,92046,Escondido,836,"40,933,873",48963.96
13493,13286,2012,93536,Lancaster,"25,163","1,513,341,856",60141.55
13494,13418,2012,93234,Huron,"2,557","59,485,569",23263.81
13496,13081,2012,95654,Martell,20,"1,014,224",50711.2
13497,14084,2012,90706,Bellflower,"30,804","1,227,553,365",39850.45
13499,13753,2012,96024,Douglas City,303,"12,004,756",39619.66
13501,13043,2012,96063,Mineral,55,"2,859,648",51993.6
13534,14161,2012,94531,Antioch,"17,075","1,032,936,227",60494.07
13536,13571,2012,93724,Fresno,10,"264,597",26459.7
13359,14006,2012,90621,Buena Park,"14,683","638,964,095",43517.27
13575,13477,2012,93230,Hanford,"22,229","1,019,934,872",45883.07
13567,13910,2012,95306,Catheys Valley,386,"19,710,095",51062.42
13568,13445,2012,92345,Hesperia,"26,052","957,254,891",36744.01
13569,14144,2012,93421,Arroyo Grande,744,"44,457,945",59755.3
