,ID,Year,Zip Code,City,Returns,CA AGI,Avg Income
1794,91,2017,93280,Wasco,"8,656","304,646,327",35194.82
1795,961,2017,92261,Palm Desert,761,"47,158,918",61969.67
1796,636,2017,92163,San Diego,672,"43,207,372",64296.68
1797,1474,2017,91944,La Mesa,498,"35,547,273",71380.07
1798,533,2017,95173,San Jose,450,"23,628,921",52508.71
1799,1066,2017,95724,Norden,28,"1,580,949",56462.46
1800,697,2017,95816,Sacramento,"10,456","824,287,862",78833.96
1801,721,2017,95851,Sacramento,106,"5,645,906",53263.26
1802,1166,2017,93501,Mojave,"1,653","63,463,505",38392.92
1803,956,2017,92263,Palm Springs,"1,421","93,977,380",66134.68
1804,1347,2017,90079,Los Angeles,31,"1,771,958",57159.94
1805,1611,2017,94545,Hayward,"16,622","1,117,727,181",67243.84
1806,95,2017,94596,Walnut Creek,"12,037","2,639,550,199",219286.38
1807,797,2017,94062,Redwood City,"13,557","5,263,848,240",388275.3
1748,868,2017,95365,Planada,"1,830","55,078,278",30097.42
1747,791,2017,91337,Reseda,269,"13,956,752",51883.84
1746,1249,2017,93638,Madera,"18,310","600,075,026",32773.08
1685,384,2017,90401,Santa Monica,"4,661","1,065,058,833",228504.36
1687,900,2017,94975,Petaluma,422,"47,417,100",112362.8
1688,833,2017,95971,Quincy,"2,668","144,412,468",54127.61
1689,685,2017,93908,Salinas,"5,995","865,774,463",144416.09
1690,347,2017,96019,Shasta Lake,"3,739","160,768,365",42997.69
1691,1310,2017,90040,Los Angeles,"5,686","325,238,750",57199.92
1692,550,2017,94109,San Francisco,"34,376","4,988,426,284",145113.63
1693,1445,2017,92530,LakeElsinore,"22,304","1,034,403,704",46377.5
1694,1443,2017,92609,LakeForest,452,"20,775,236",45962.91
1695,537,2017,92583,San Jacinto,"11,303","411,194,961",36379.28
1696,83,2017,93283,Weldon,548,"18,471,902",33707.85
1697,1046,2017,93645,O Neals,134,"12,185,994",90940.25
1698,717,2017,95837,Sacramento,110,"18,287,524",166250.22
1699,215,2017,93271,Three Rivers,"1,057","72,723,670",68801.96
1700,1162,2017,96064,Montague,"1,649","69,862,306",42366.47
1701,1615,2017,90251,Hawthorne,635,"30,975,565",48780.42
1702,801,2017,95560,Redway,981,"41,678,984",42486.22
1703,288,2017,95215,Stockton,"8,722","381,837,141",43778.62
1686,1514,2017,92252,Joshua Tree,"3,147","130,513,234",41472.27
1684,273,2017,93266,Stratford,580,"26,239,511",45240.54
1745,423,2017,93109,Santa Barbara,"5,304","743,284,969",140136.68
1683,764,2017,92516,Riverside,318,"19,651,295",61796.53
1666,915,2017,93447,Paso Robles,"2,076","158,461,007",76329.96
1667,379,2017,95407,Santa Rosa,"18,423","873,638,273",47421.06
1668,236,2017,95983,Taylorsville,197,"8,592,005",43614.24
1669,247,2017,95982,Sutter,"1,471","97,086,561",66000.38
1670,434,2017,92702,Santa Ana,349,"20,580,588",58970.17
1671,511,2017,95134,San Jose,"15,966","2,105,220,634",131856.48
1672,208,2017,90510,Torrance,475,"65,587,410",138078.76
1673,668,2017,92411,San Bernardino,"10,378","303,359,946",29231.06
1674,1295,2017,90025,Los Angeles,"26,807","4,547,960,264",169655.7
1675,1441,2017,93240,LakeIsaBella,"1,909","83,447,234",43712.54
1676,930,2017,91125,Pasadena,123,"5,120,533",41630.35
1677,1309,2017,90039,Los Angeles,"15,435","1,151,262,040",74587.76
1678,1194,2017,94942,Mill Valley,634,"96,263,814",151835.67
1679,1078,2017,92660,Newport Beach,"18,380","5,092,948,966",277091.89
1680,479,2017,94577,San Leandro,"24,984","1,701,123,420",68088.51
1681,1213,2017,95722,Meadow Vista,"2,419","240,679,942",99495.64
1682,1608,2017,94542,Hayward,"6,781","746,456,374",110080.57
1704,1117,2017,95140,Mt Hamilton,181,"23,871,187",131885.01
1705,1134,2017,92256,Morongo Valley,"1,401","60,548,335",43217.94
1706,152,2017,91354,Valencia,"14,648","1,491,657,019",101833.49
1707,301,2017,93675,Squaw Valley,"1,314","64,738,714",49268.43
1728,1230,2017,90292,Marina Del Rey,"14,069","2,411,931,756",171435.91
1729,31,2017,93669,Wishon,108,"5,256,538",48671.65
1730,1547,2017,90307,Inglewood,75,"3,143,981",41919.75
1731,1396,2017,93544,Llano,401,"20,484,561",51083.69
1732,52,2017,90605,Whittier,"18,854","1,044,890,405",55420.09
1733,1626,2017,91745,Hacienda Heights,"26,364","1,657,385,001",62865.46
1734,819,2017,92091,Rancho Santa Fe,648,"193,746,411",298991.38
1735,1594,2017,90254,Hermosa Beach,"10,791","2,121,989,373",196644.37
1736,1381,2017,95335,Long Barn,127,"6,471,434",50956.17
1737,406,2017,91350,Santa Clarita,"18,312","1,602,082,089",87488.1
1738,855,2017,91768,Pomona,"13,387","536,518,217",40077.55
1739,191,2017,95075,Tres Pinos,340,"25,293,072",74391.39
1740,1304,2017,90034,Los Angeles,"31,904","2,318,470,101",72670.2
1741,1528,2017,92606,Irvine,"9,980","971,648,826",97359.6
1742,184,2017,96160,Truckee,"2,086","166,428,194",79783.41
1743,20,2017,93287,Woody,70,"3,128,118",44687.4
1744,1149,2017,91020,Montrose,"3,721","248,574,242",66803.07
1727,147,2017,94589,Vallejo,"14,563","680,252,835",46711.04
1726,263,2017,92586,Sun City,"9,657","392,573,238",40651.68
1725,836,2017,93043,Port Hueneme,55,"952,182",17312.4
1715,1281,2017,90011,Los Angeles,"38,557","1,058,705,179",27458.18
1708,1349,2017,90082,Los Angeles,82,"2,812,355",34297.01
1709,1000,2017,91762,Ontario,"26,752","1,136,852,184",42495.97
1710,621,2017,92136,San Diego,266,"5,133,831",19300.12
1711,753,2017,92501,Riverside,"8,874","400,450,078",45126.22
1712,1513,2017,92036,Julian,"1,606","99,447,415",61922.43
1713,448,2017,94901,San Rafael,"20,008","2,574,879,270",128692.49
1714,316,2017,95476,Sonoma,"16,403","1,658,914,529",101134.82
1716,1579,2017,96141,Homewood,312,"22,769,467",72979.06
1724,169,2017,95383,Twain Harte,"1,984","126,500,706",63760.44
1717,433,2017,92701,Santa Ana,"20,578","753,140,715",36599.32
1718,834,2017,94956,Point Reyes Station,755,"53,642,913",71050.22
1719,411,2017,95052,Santa Clara,349,"26,383,234",75596.66
1720,37,2017,95492,Windsor,"14,362","1,161,708,854",80887.68
1721,968,2017,94044,Pacifica,"20,243","2,050,103,744",101274.7
1722,951,2017,93551,Palmdale,"23,067","1,636,380,598",70940.33
1723,1098,2017,94558,Napa,"32,547","3,079,409,950",94614.25
1829,1533,2017,92618,Irvine,"19,329","2,644,704,520",136825.73
1830,861,2017,94582,Pleasanton,"18,216","3,346,014,998",183685.5
1831,1385,2017,93438,Lompoc,570,"26,591,851",46652.37
1961,2096,2017,94516,Canyon,130,"9,509,340",73148.77
1964,1628,2017,95637,Guinda,159,"6,454,352",40593.41
1967,2183,2017,94924,Bolinas,632,"51,051,269",80777.32
1968,2294,2017,95004,Aromas,"1,950","155,461,710",79723.95
1970,1716,2017,93703,Fresno,"11,839","344,813,055",29125.18
1974,2109,2017,95011,CampBell,677,"59,872,375",88437.78
1975,1980,2017,94518,Concord,"13,311","1,070,477,124",80420.49
1977,2036,2017,95309,Chinese Camp,102,"5,246,783",51439.05
1979,1798,2017,93623,Fish Camp,44,"3,681,782",83676.86
1981,2151,2017,91521,Burbank,10,"77,340,538",7734053.8
1983,2210,2017,90211,Beverly Hills,"5,763","1,696,161,564",294319.2
1988,1743,2017,93744,Fresno,226,"9,273,761",41034.34
1989,2311,2017,94531,Antioch,"20,410","1,306,122,738",63994.25
1990,2358,2017,92536,Aguanga,"1,337","67,732,887",50660.35
1992,1845,2017,95625,Elmira,174,"10,679,555",61376.75
1993,1904,2017,95935,Dobbins,269,"10,459,604",38883.29
2001,1936,2017,92327,Daggett,193,"6,308,821",32688.19
2006,1633,2017,93434,Guadalupe,"3,168","122,584,141",38694.49
1962,1862,2017,95618,El Mocero,"11,075","1,284,675,780",115997.81
1958,2146,2017,91505,Burbank,"16,872","1,432,199,169",84886.15
1915,1070,2017,93444,Nipomo,"10,170","728,413,513",71623.75
1955,1877,2017,92242,Earp,300,"9,405,682",31352.27
1917,709,2017,95828,Sacramento,"25,147","997,679,591",39673.9
1918,233,2017,93581,Tehachapi,790,"48,589,155",61505.26
1919,883,2017,95665,PINE GROVE,"2,072","120,059,160",57943.61
1920,101,2017,90069,West Hollywood,"13,929","2,855,533,207",205006.33
1921,1015,2017,92057,Oceanside,"26,425","1,527,562,831",57807.49
1922,1418,2017,95454,Laytonville,963,"35,823,388",37199.78
1923,973,2017,93032,Oxnard,387,"17,321,929",44759.51
1924,2273,2017,93603,Badger,72,"2,283,062",31709.19
1926,1697,2017,92844,Garden Grove,"11,001","417,200,474",37923.87
1934,2257,2017,93308,Bakersfield,"19,452","1,012,765,937",52064.87
1937,1993,2017,95310,Columbia,"1,030","52,970,064",51427.25
1939,1766,2017,94539,Fremont,"23,471","4,701,174,304",200297.15
1943,1729,2017,93717,Fresno,21,"2,840,447",135259.38
1945,2107,2017,95008,CampBell,"23,878","3,072,883,270",128690.98
1948,1975,2017,92883,Corona,"14,016","1,148,737,274",81959
1952,1961,2017,92626,Costa Mesa,"24,929","1,974,865,016",79219.58
1953,2256,2017,93307,Bakersfield,"29,309","927,336,607",31639.99
2009,2077,2017,93924,Carmel Valley,"3,123","382,980,780",122632.33
2010,1748,2017,93772,Fresno,40,"1,630,640",40766
2011,1875,2017,93220,Edison,147,"11,756,815",79978.33
2014,2007,2017,95930,Clipper Mills,73,"3,903,595",53473.9
2062,2166,2017,92821,Brea,"19,242","1,544,385,996",80261.2
2064,1781,2017,95631,Foresthill,"2,815","189,925,459",67469.08
2069,2298,2017,95521,Arcata,"7,687","334,422,376",43504.93
2071,1802,2017,93016,Fillmore,567,"22,261,025",39261.07
2073,2032,2017,93610,Chowchilla,"6,220","318,492,911",51204.65
2076,1813,2017,92088,Fallbrook,841,"47,723,764",56746.45
2080,1670,2017,91205,Glendale,"16,611","716,560,259",43137.7
2085,2337,2017,96101,Alturas,"1,934","86,563,916",44759.01
2087,2045,2017,91313,Chatsworth,336,"28,882,044",85958.46
2088,1652,2017,91344,Granada Hills,"25,371","1,865,151,005",73515.08
2092,1916,2017,95316,Denair,"3,060","202,607,435",66211.58
2097,1929,2017,94506,Danville,"11,202","3,067,472,626",273832.59
2099,1948,2017,92325,Crestline,"4,412","228,069,238",51692.94
2100,2193,2017,95514,Blocksburg,66,"3,019,289",45746.8
2103,2064,2017,96016,Cassel,142,"7,728,744",54427.77
2104,1665,2017,91741,Glendora,"12,636","1,292,919,923",102320.35
2110,1653,2017,91394,Granada Hills,250,"16,941,169",67764.68
2061,1968,2017,92625,Corona Del Mar,"6,648","2,069,067,050",311231.51
2055,2326,2017,92809,Anaheim,270,"28,400,831",105188.26
2050,2100,2017,91304,Canoga Park,"23,445","1,377,297,749",58745.91
2026,2225,2017,94712,Berkeley,90,"6,661,523",74016.92
2017,2068,2017,90745,Carson,"28,281","1,415,420,269",50048.45
2018,2283,2017,92811,Atwood,99,"5,874,030",59333.64
2019,2139,2017,96013,Burney,"1,547","72,669,443",46974.43
2021,2242,2017,92311,Barstow,"11,675","457,768,923",39209.33
2022,1897,2017,90241,Downey,"21,027","1,102,397,665",52427.72
2023,2305,2017,95003,Aptos,"11,687","1,329,447,042",113754.35
2025,1830,2017,92030,Escondido,568,"26,761,849",47115.93
2033,1638,2017,95950,Grimes,210,"9,130,284",43477.54
2048,2343,2017,95701,Alta,406,"29,764,618",73311.87
2037,2013,2017,94517,Clayton,"6,362","809,452,968",127232.47
2038,2012,2017,95422,ClearLake,"4,418","140,467,439",31794.35
2039,1684,2017,95441,Geyserville,"1,230","108,522,328",88229.53
2042,2161,2017,95007,Brookdale,359,"27,283,197",75997.76
2043,2178,2017,93596,Boron,62,"2,925,643",47187.79
2044,1770,2017,93225,Frazier Park,"2,040","102,401,023",50196.58
2045,2128,2017,92231,Calexico,"22,804","651,455,229",28567.59
1916,365,2017,94965,Sausalito,"6,219","970,210,150",156007.42
1914,455,2017,90732,San Pedro,"10,448","928,682,792",88886.18
1832,1538,2017,95640,Ione,"3,736","213,738,329",57210.47
1853,69,2017,91359,WestLakeVillage,748,"61,778,825",82592.01
1855,983,2017,95963,Orland,"6,618","310,705,723",46948.58
1856,63,2017,95488,Westport,69,"5,131,995",74376.74
1857,1432,2017,90711,Lakewood,270,"14,107,763",52250.97
1858,1005,2017,96071,Old Station,57,"2,509,822",44031.96
1859,179,2017,96134,TuleLake,804,"33,820,484",42065.28
1860,1300,2017,90030,Los Angeles,88,"3,918,694",44530.61
1861,278,2017,95204,Stockton,"12,662","648,930,603",51250.25
1862,692,2017,95811,Sacramento,"4,000","258,456,674",64614.17
1863,443,2017,93657,Sanger,"14,843","718,989,308",48439.62
1864,872,2017,93256,Pixley,"1,834","47,335,227",25809.83
1865,1506,2017,95451,Kelseyville,"4,673","241,219,505",51619.84
1866,1400,2017,95953,LIVE OAK,"4,144","187,113,691",45152.92
1867,1622,2017,93230,Hanford,"25,598","1,278,355,590",49939.67
1868,1121,2017,94040,Mountain View,"17,429","3,305,321,722",189644.94
1869,502,2017,95125,San Jose,"26,063","4,350,347,730",166916.61
1870,370,2017,92072,Santee,618,"35,491,847",57430.17
1871,608,2017,92121,San Diego,"2,666","354,980,164",133150.85
1854,1598,2017,92543,Hemet,"12,715","415,887,059",32708.38
1852,851,2017,94569,Port Costa,116,"8,205,283",70735.2
1913,497,2017,95120,San Jose,"17,714","3,859,912,631",217901.81
1850,164,2017,95482,Ukiah,"13,447","729,365,812",54240.04
1833,597,2017,92109,San Diego,"25,525","2,029,368,919",79505.15
1834,1379,2017,90815,Long Beach,"19,480","1,725,210,740",88563.18
1835,1583,2017,95023,Hollister,"23,975","1,651,460,953",68882.63
1836,1020,2017,94562,Oakville,108,"28,240,847",261489.32
1837,529,2017,95161,San Jose,904,"70,391,769",77867
1838,645,2017,92174,San Diego,357,"14,280,348",40000.97
1839,1551,2017,92201,Indio,"24,616","992,654,926",40325.6
1840,1358,2017,94022,Los Altos,"9,971","6,154,440,290",617234.01
1841,460,2017,94401,San Mateo,"17,697","1,681,245,635",95001.73
1842,909,2017,93553,Pearblossom,722,"36,566,629",50646.3
1843,993,2017,92865,Orange,"9,895","692,893,211",70024.58
1844,1501,2017,93239,Kettleman City,543,"15,783,288",29066.83
1845,724,2017,95860,Sacramento,276,"15,783,227",57185.61
1846,823,2017,91730,Rancho Cucamonga,"31,158","1,710,966,053",54912.58
1847,132,2017,90294,VeNice,310,"117,341,415",378520.69
1848,48,2017,90601,Whittier,"15,546","956,255,773",61511.37
1849,16,2017,95697,Yolo,333,"15,473,731",46467.66
1872,112,2017,93292,Visalia,"16,402","835,659,643",50948.64
1873,1332,2017,90063,Los Angeles,"21,388","733,841,242",34310.89
1874,255,2017,94087,Sunnyvale,"26,368","5,065,983,435",192126.19
1875,228,2017,92591,Temecula,"17,363","1,210,292,563",69705.27
1896,544,2017,94102,San Francisco,"16,119","1,612,523,027",100038.65
1897,216,2017,92276,Thousand Palms,"3,448","43,906,939",12734.03
1898,1491,2017,94548,Knightsen,411,"27,248,092",66297.06
1899,1038,2017,94623,Oakland,314,"21,192,254",67491.25
1900,776,2017,95562,Rio Dell,"1,135","44,863,751",39527.53
1901,561,2017,94121,San Francisco,"23,517","3,047,842,999",129601.69
1902,1417,2017,95333,Le Grand,"1,063","44,760,199",42107.43
1903,640,2017,92168,San Diego,375,"23,285,133",62093.69
1904,756,2017,92504,Riverside,"23,553","1,208,818,841",51323.35
1905,677,2017,95564,Samoa,179,"6,585,064",36788.07
1906,492,2017,95113,San Jose,"1,547","214,590,454",138713.93
1907,1089,2017,94560,Newark,"22,775","1,966,871,915",86361.01
1908,1205,2017,95348,Merecd,"11,778","525,049,913",44578.87
1909,1450,2017,94938,Lagunitas,310,"31,332,096",101071.28
1910,223,2017,93270,Terra Bella,"2,360","73,487,840",31138.92
1911,593,2017,92105,San Diego,"29,334","995,906,200",33950.58
1912,1469,2017,90638,La Mirada,"22,395","1,472,793,425",65764.39
1895,1566,2017,92615,Huntington Beach,576,"44,370,308",77031.78
1894,660,2017,92401,San Bernardino,621,"16,776,798",27015.78
1893,1464,2017,91746,La Puente,"13,885","670,342,724",48278.19
1883,470,2017,92068,San Luis Rey,185,"7,798,530",42154.22
1876,1607,2017,94541,Hayward,"31,239","1,843,499,512",59012.76
1877,323,2017,92075,Solana Beach,"6,750","1,111,186,491",164620.22
1878,487,2017,95108,San Jose,89,"5,262,514",59129.37
1879,804,2017,92373,Redlands,"15,820","1,569,027,151",99179.97
1880,1321,2017,90051,Los Angeles,174,"10,716,922",61591.51
1881,338,2017,96125,Sierra City,99,"4,953,215",50032.47
1882,123,2017,91046,Verdugo City,137,"11,824,991",86313.8
1884,1368,2017,90802,Long Beach,"20,003","1,128,446,514",56413.86
1892,310,2017,96155,South LakeTahoe,494,"29,846,075",60417.16
1885,941,2017,92060,Palomar Mountain,137,"7,561,483",55193.31
1886,355,2017,96086,Seiad Valley,97,"3,797,216",39146.56
1887,84,2017,95736,Weimar,578,"36,076,183",62415.54
1888,936,2017,95967,Paradise,981,"45,693,637",46578.63
1889,1010,2017,92049,Oceanside,267,"11,706,455",43844.4
1890,924,2017,91109,Pasadena,826,"48,605,706",58844.68
1891,1185,2017,95553,Miranda,303,"13,422,647",44299.17
1665,59,2017,95589,Whitethorn,454,"20,588,366",45348.82
1663,291,2017,95269,Stockton,907,"44,797,876",49391.26
1331,456,2017,90733,San Pedro,396,"24,517,064",61911.78
1435,64,2017,92281,Westmorland,812,"27,987,054",34466.82
1437,641,2017,92169,San Diego,653,"49,007,526",75049.81
1438,1026,2017,94605,Oakland,"20,707","1,402,941,637",67752.05
1439,296,2017,91381,Stevenson Ranch,"8,848","1,270,901,125",143637.11
1440,19,2017,92397,Wrightwood,"2,431","172,678,527",71031.89
1441,1071,2017,92257,Niland,413,"13,594,712",32916.98
1442,873,2017,94565,Pittsburg,"42,865","2,228,826,414",51996.42
1443,706,2017,95825,Sacramento,"15,660","792,935,588",50634.46
1444,283,2017,95209,Stockton,"18,367","1,005,290,046",54733.49
1445,1612,2017,94557,Hayward,141,"6,735,862",47772.07
1446,1157,2017,93944,Monterey,223,"6,475,828",29039.59
1447,1226,2017,95654,Martell,14,"391,161",27940.07
1448,151,2017,95251,Vallecito,307,"18,069,230",58857.43
1449,1401,2017,93543,Littlerock,"5,191","207,237,199",39922.4
1450,708,2017,95827,Sacramento,"9,926","496,989,983",50069.51
1451,888,2017,90660,Pico Rivera,"29,404","1,281,730,555",43590.35
1452,415,2017,95056,Santa Clara,443,"47,760,727",107812.02
1453,972,2017,93031,Oxnard,"1,435","78,543,236",54733.96
1436,1599,2017,92544,Hemet,"17,824","879,983,364",49370.7
1434,1517,2017,95450,Jenner,184,"11,401,526",61964.82
1455,1567,2017,92646,Huntington Beach,"28,893","2,592,931,817",89742.56
1433,691,2017,94250,Sacramento,43,"2,024,832",47089.12
1416,459,2017,93451,San Miguel,"1,841","90,804,949",49323.71
1417,1182,2017,91345,Mission Hills,"9,122","433,255,463",47495.67
1418,824,2017,91739,Rancho Cucamonga,"16,538","1,531,806,970",92623.47
1419,837,2017,96078,Proberta,139,"5,245,038",37734.09
1420,1552,2017,92202,Indio,"1,635","62,904,983",38474
1421,195,2017,95376,Tracy,"23,934","1,370,401,825",57257.53
1422,146,2017,92082,Valley Center,"9,151","634,363,010",69321.71
1423,1050,2017,94947,Novato,"12,111","1,314,005,672",108496.88
1424,1548,2017,90308,Inglewood,168,"6,527,614",38854.85
1425,777,2017,92378,Rimforest,302,"16,263,496",53852.64
1426,49,2017,90602,Whittier,"11,181","592,760,070",53014.94
1427,526,2017,95158,San Jose,346,"26,894,651",77730.21
1428,713,2017,95832,Sacramento,"4,454","154,163,659",34612.41
1429,558,2017,94118,San Francisco,"21,753","4,906,225,142",225542.46
1430,1004,2017,94950,Olema,63,"3,992,713",63376.4
1431,581,2017,94158,San Francisco,"4,955","803,530,547",162165.6
1432,856,2017,91769,Pomona,649,"24,715,175",38081.93
1454,96,2017,94597,Walnut Creek,"11,923","1,269,100,602",106441.38
1456,1606,2017,94540,Hayward,429,"25,495,359",59429.74
1662,569,2017,94129,San Francisco,"1,974","647,102,690",327812.91
1477,1433,2017,90712,Lakewood,"15,749","1,105,991,027",70226.11
1479,1453,2017,92677,Laguna Niguel,"32,046","4,099,526,661",127926.31
1480,178,2017,95379,Tuolumne,"1,755","95,411,324",54365.43
1481,792,2017,95672,Rescue,"2,162","210,581,922",97401.44
1482,183,2017,91043,Tujunga,123,"11,490,821",93421.31
1483,332,2017,93065,Simi Valley,"34,929","2,786,572,475",79778.19
1484,1189,2017,95035,Milpitas,"36,598","3,800,992,742",103857.94
1485,1187,2017,91752,Mira Loma,"15,101","825,921,170",54693.14
1486,442,2017,92799,Santa Ana,578,"31,685,417",54819.06
1487,17,2017,93670,Yettem,75,"1,916,167",25548.89
1488,1039,2017,94624,Oakland,76,"3,193,398",42018.39
1489,586,2017,91340,San Fernando,"15,234","590,999,666",38794.78
1490,371,2017,92070,Santa Ysabel,525,"27,139,784",51694.83
1491,718,2017,95838,Sacramento,"15,633","553,272,916",35391.35
1492,503,2017,95126,San Jose,"18,164","2,049,426,944",112829.05
1493,841,2017,92074,Poway,429,"35,881,541",83639.96
1494,1263,2017,93412,Los Osos,399,"24,217,990",60696.72
1495,1236,2017,95336,Manteca,"21,229","1,244,445,480",58620.07
1478,1301,2017,90031,Los Angeles,"16,754","633,870,733",37833.99
1476,674,2017,94960,San Anselmo,"7,240","1,458,789,482",201490.26
1457,328,2017,95683,Sloughhouse,"3,231","362,896,475",112317.08
1475,200,2017,92679,Trabuco Canyon,"14,769","2,700,456,823",182846.29
1458,955,2017,92262,Palm Springs,"11,631","712,794,151",61284
1459,1253,2017,96058,Macdoel,258,"11,395,797",44169.76
1460,740,2017,95975,Rough And Ready,774,"40,761,945",52664.01
1461,1369,2017,90803,Long Beach,"18,095","2,207,927,407",122018.65
1462,1268,2017,95032,Los Gatos,"13,159","3,304,336,791",251108.5
1463,1532,2017,92617,Irvine,"3,977","407,808,065",102541.63
1464,410,2017,95051,Santa Clara,"30,475","4,863,127,031",159577.59
1465,1231,2017,90295,Marina Del Rey,583,"53,085,599",91055.92
1466,1485,2017,91214,La Crescenta,"14,410","1,353,741,590",93944.59
1467,264,2017,92587,Sun City,"7,528","544,457,208",72324.28
1468,1099,2017,94559,Napa,"13,484","1,058,536,238",78503.13
1469,311,2017,96158,South LakeTahoe,"1,721","93,693,227",54441.15
1470,994,2017,92866,Orange,"6,917","431,133,703",62329.58
1471,51,2017,90604,Whittier,"18,581","1,030,522,226",55461.07
1472,1054,2017,90651,Norwalk,347,"15,855,361",45692.68
1473,1500,2017,95328,Keyes,"1,601","62,319,624",38925.44
1474,68,2017,95387,Westley,566,"20,287,270",35843.23
1415,969,2017,90272,Pacific Palisades,"10,855","6,153,256,071",566859.15
1414,554,2017,94114,San Francisco,"20,713","4,914,779,423",237279.94
1413,755,2017,92503,Riverside,"37,973","1,974,408,813",51995.07
1352,268,2017,92386,Sugarloaf,956,"35,272,585",36896.01
